tau_seconds,symbol_index,symbol_center_time_seconds,x,raw_hz,constant_linear_fit_hz,residual_hz,normalized_thermal_residual,normalized_quadratic_residual
120,122,83.62666666666667,0.5061728395061729,0.5018673584305318,0.4987667239251907,0.003100634505341038,0.06357406857178241,-0.10822981366459633
120,123,84.30933333333333,0.5185185185185185,0.5046931342968994,0.5024319232740553,0.002261211022844156,0.04636289261889419,-0.08866459627329203
120,124,84.99199999999999,0.5308641975308642,0.5075028802776891,0.50609712262292,0.0014057576547691353,0.028823046826595027,-0.06863354037267083
120,125,85.67466666666667,0.5432098765432098,0.510296687306239,0.5097623219717845,0.0005343653344545007,0.010956395652720548,-0.04813664596273305
120,126,86.35733333333333,0.5555555555555556,0.5130746458000457,0.5134275213206492,-0.0003528755206034795,-0.007235207021500119,-0.027173913043478288
120,127,87.03999999999999,0.5679012345679012,0.5158368456636915,0.5170927206695137,-0.001255875005822249,-0.025749917831398707,-0.005745341614906957
120,128,87.72266666666667,0.5802469135802469,0.5185833762917536,0.5207579200183784,-0.0021745437266248446,-0.04458590386924101,0.016149068322981366
120,129,88.40533333333333,0.5925925925925926,0.5213143265716966,0.524423119367243,-0.0031087927955463224,-0.06374134262489826,0.03850931677018626
120,130,89.088,0.6049382716049383,0.5240297848867506,0.5280883187161076,-0.004058533829357058,-0.08321442192686462,0.06133540372670805
120,131,89.77066666666667,0.6172839506172839,0.5267298391187704,0.5317535180649722,-0.005023678946201815,-0.10300333988359772,0.08462732919254641
120,132,90.45333333333333,0.6296296296296297,0.52941457665108,0.5354187174138368,-0.006004140762756793,-0.12310630482522816,0.10838509316770185
120,133,91.136,0.6419753086419753,0.532084084371301,0.5390839167627014,-0.006999832391400451,-0.1435215352455512,0.13260869565217387
120,134,91.81866666666666,0.654320987654321,0.534738448674164,0.5427491161115661,-0.008010667437402086,-0.16424725974438262,0.15729813664596276
120,135,92.50133333333333,0.6666666666666666,0.5373777554643053,0.5464143154604306,-0.009036559996125293,-0.18528171697021967,0.18245341614906826
120,136,93.184,0.6790123456790124,0.5400020901590463,0.5500795148092952,-0.010077424650248856,-0.20662315556325944,0.20807453416149063
120,137,93.86666666666666,0.691358024691358,0.5426115376911588,0.5537447141581598,-0.011133176467001071,-0.22826983409869256,0.23416149068322967
120,138,94.54933333333334,0.7037037037037037,0.5452061825116128,0.5574099135070245,-0.012203730995411721,-0.250220021030359,0.2607142857142858
120,139,95.232,0.7160493827160493,0.5477861085923105,0.5610751128558891,-0.013289004263578597,-0.27247199463470184,0.2877329192546583
120,140,95.91466666666666,0.7283950617283951,0.5503513994288031,0.5647403122047536,-0.014388912775950558,-0.2950240429550604,0.3152173913043479
120,141,96.59733333333332,0.7407407407407407,0.5529021380429937,0.5684055115536183,-0.015503373510624585,-0.3178744637462503,0.3431677018633539
120,142,97.28,0.7530864197530864,0.555438406985824,0.5720707109024828,-0.01663230391665882,-0.3410215644194709,0.37158385093167695
120,143,97.96266666666666,0.7654320987654321,0.5579602883399457,0.5757359102513475,-0.017775621911401807,-0.36446366198754554,0.40046583850931666
120,144,98.64533333333333,0.7777777777777778,0.560467863722377,0.5794011096002121,-0.01893324587783507,-0.38819908301043465,0.42981366459627335
120,145,99.328,0.7901234567901234,0.5629612142871444,0.5830663089490766,-0.02010509466193222,-0.41222616354108815,0.45962732919254645
120,146,100.01066666666667,0.8024691358024691,0.5654404207279087,0.5867315082979413,-0.02129108757003262,-0.43654324907159614,0.48990683229813664
120,147,100.69333333333333,0.8148148148148148,0.567905563280577,0.590396707646806,-0.02249114436622901,-0.4611486944796261,0.5206521739130434
120,148,101.37599999999999,0.8271604938271605,0.5703567217258987,0.5940619069956705,-0.023705185269771833,-0.48604086397520196,0.5518633540372672
120,149,102.05866666666667,0.8395061728395061,0.5727939753920485,0.5977271063445351,-0.024933130952486615,-0.5112181310477515,0.5835403726708074
120,150,102.74133333333333,0.8518518518518519,0.5752174031571924,0.6013923056933997,-0.026174902536207356,-0.5366788784134814,0.6156832298136646
120,151,103.42399999999999,0.8641975308641975,0.5776270834520421,0.6050575050422644,-0.027430421590222354,-0.562421497963008,0.6482919254658385
120,152,104.10666666666667,0.8765432098765432,0.5800230942623918,0.608722704391129,-0.02869961012873712,-0.5884443907093374,0.6813664596273292
120,153,104.78933333333333,0.8888888888888888,0.5824055131316431,0.6123879037399935,-0.029982390608350395,-0.6147459667361154,0.7149068322981367
120,154,105.472,0.9012345679012346,0.584774417163314,0.6160531030888582,-0.03127868592554417,-0.6413246451461633,0.7489130434782609
120,155,106.15466666666666,0.9135802469135802,0.5871298830235344,0.6197183024377227,-0.03258841941418833,-0.6681788540103148,0.7833850931677017
120,156,106.83733333333333,0.9259259259259259,0.5894719869435279,0.6233835017865874,-0.03391151484305954,-0.6953070303165444,0.8183229813664598
120,157,107.52,0.9382716049382716,0.5918008047220773,0.627048701135452,-0.03524789641337467,-0.7227076199193926,0.8537267080745341
