source_dataset,trajectory_family,trajectory_id,trajectory_identity,snr_db,seed,trajectory_seed,noise_seed,trial_index,decoded_success,max_abs_frequency_hz,frequency_rms_hz,max_abs_phase_rad,phase_rms_rad,first_difference_rms_hz,total_variation_hz,second_difference_rms_hz,normalized_first_difference_rms,normalized_second_difference_rms,snr_c
random_walk,random_walk,random_walk_2026200569,random_walk_2026200569,-30.0,2026100669,2026200569,2026100669,69,1,0.22620597697827527,0.09891095407546492,15.047511168375468,7.469758006696694,0.020836751063699827,2.648091272335848,0.02933236161097992,0.21066171344179188,0.29655321683178343,0.5
random_walk,random_walk,random_walk_2026200564,random_walk_2026200564,-30.0,2026100664,2026200564,2026100664,64,0,0.25141523927998244,0.10248741226857873,13.055759241581303,6.916632745320772,0.021804309844901417,2.802970754660195,0.02886211607922218,0.21275110145001025,0.2816162047646013,0.5
random_walk,random_walk,random_walk_2026200568,random_walk_2026200568,-30.0,2026100668,2026200568,2026100668,68,1,0.09747277892463951,0.03804198999753027,3.618904102458366,1.6384301280836677,0.018045504504516682,2.3556618063119177,0.025390655655921,0.4743575324447595,0.6674376303019214,0.5
random_walk,random_walk,random_walk_2026200567,random_walk_2026200567,-30.0,2026100667,2026200567,2026100667,67,1,0.22122116921449092,0.07107730812498382,10.477706666277655,5.37995874159331,0.01962197235821181,2.6374854221747155,0.026886619644595964,0.276065215127564,0.3782729024756814,0.5
random_walk,random_walk,random_walk_2026200570,random_walk_2026200570,-30.0,2026100670,2026200570,2026100670,70,1,0.2803096119360513,0.12622654023512078,20.742473202441403,12.734001617319667,0.020119428286040766,2.6255587445802275,0.028075341962341138,0.15939142630832256,0.22242027635428738,0.5
random_walk,random_walk,random_walk_2026200571,random_walk_2026200571,-30.0,2026100671,2026200571,2026100671,71,1,0.19301250864824832,0.06700539129608248,8.331735390437379,4.002219517591377,0.018862566630454478,2.4904851512121278,0.0260120985353574,0.28150819308113334,0.3882090385893802,0.5
random_walk,random_walk,random_walk_2026200573,random_walk_2026200573,-30.0,2026100673,2026200573,2026100673,73,0,0.18803082897348078,0.06624048131001298,9.710672430718942,5.611167050777332,0.02038842219735972,2.7341176753171137,0.028213563404986566,0.3077939923464563,0.42592630438392926,0.5
random_walk,random_walk,random_walk_2026200574,random_walk_2026200574,-30.0,2026100674,2026200574,2026100674,74,1,0.12845452025049492,0.050383892274751874,6.5017534498011536,4.009142462377684,0.019557225325401904,2.533998517875188,0.028803063170574232,0.38816424143559713,0.5716720537092741,0.5
random_walk,random_walk,random_walk_2026200576,random_walk_2026200576,-30.0,2026100676,2026200576,2026100676,76,1,0.1409516207935097,0.07187015036156616,12.187032687330692,6.8946173761520795,0.019084803510717143,2.42053143179285,0.027246712112421783,0.2655456182393502,0.3791102700543736,0.5
random_walk,random_walk,random_walk_2026200577,random_walk_2026200577,-30.0,2026100677,2026200577,2026100677,77,1,0.11916465371835777,0.054299713296836104,5.3987183663084695,2.787850332676718,0.020459037239202605,2.7151445847526237,0.027294201077969385,0.37677983910082075,0.502658290823052,0.5
random_walk,random_walk,random_walk_2026200572,random_walk_2026200572,-30.0,2026100672,2026200572,2026100672,72,1,0.2832728975870127,0.12109901130551584,19.162415800047537,12.775409431604889,0.019956373637882642,2.5813219775019363,0.02825387144450844,0.16479386101291535,0.2333121562258496,0.5
random_walk,random_walk,random_walk_2026200579,random_walk_2026200579,-30.0,2026100679,2026200579,2026100679,79,1,0.12753070866002672,0.04258229693689053,4.012698686478522,1.7002675808349508,0.020059164589090767,2.5811241519445116,0.028146611458115325,0.4710681675725391,0.660993264403521,0.5
random_walk,random_walk,random_walk_2026200580,random_walk_2026200580,-30.0,2026100680,2026200580,2026100680,80,1,0.16863490428767483,0.06837608017527406,10.194444493965555,5.539618949789337,0.02168294965278795,2.788029155077667,0.029863743198979612,0.3171130839499171,0.4367571689167821,0.5
random_walk,random_walk,random_walk_2026200575,random_walk_2026200575,-30.0,2026100675,2026200575,2026100675,75,1,0.15980911917774,0.056125671838056945,5.445537232767099,2.413186222473351,0.01990093911641293,2.4766332676094773,0.0267579234774741,0.3545781897067425,0.4767501679922956,0.5
random_walk,random_walk,random_walk_2026200581,random_walk_2026200581,-30.0,2026100681,2026200581,2026100681,81,1,0.11714139511079873,0.04594874938298725,7.122466050883317,3.4543870487740516,0.017775648159038825,2.345214838982862,0.025797236184376446,0.3868581495195242,0.5614350016222204,0.5
random_walk,random_walk,random_walk_2026200582,random_walk_2026200582,-30.0,2026100682,2026200582,2026100682,82,1,0.1566886048344161,0.052391403151570086,7.284403332774925,3.301764499968555,0.018867536960949755,2.416109437436515,0.02620541730921598,0.3601265823395746,0.5001854451846389,0.5
random_walk,random_walk,random_walk_2026200578,random_walk_2026200578,-30.0,2026100678,2026200578,2026100678,78,1,0.2109476653821511,0.05264616736924567,6.2419463114203895,3.4950879224622,0.021562197659974847,2.8164206723504717,0.030854102358215032,0.4095682314107227,0.5860654991618456,0.5
random_walk,random_walk,random_walk_2026200584,random_walk_2026200584,-30.0,2026100684,2026200584,2026100684,84,1,0.12206747933021608,0.04995409097584017,5.052825366175351,2.4245844315645346,0.01957378324988571,2.4589601446666296,0.024510501433036763,0.39183544065194553,0.49066054359573946,0.5
random_walk,random_walk,random_walk_2026200587,random_walk_2026200587,-30.0,2026100687,2026200587,2026100687,87,1,0.24614277954599678,0.10219347316109684,16.08755275608089,8.727551612105328,0.020400440382674693,2.527958543523151,0.02791405805193744,0.19962566836842535,0.2731491277132149,0.5
random_walk,random_walk,random_walk_2026200585,random_walk_2026200585,-30.0,2026100685,2026200585,2026100685,85,1,0.1481359496488209,0.06961413089512583,10.029885240324779,5.922640260541028,0.01947483814068044,2.5610033304017543,0.027770102719149894,0.27975409432345594,0.3989147370235182,0.5
random_walk,random_walk,random_walk_2026200583,random_walk_2026200583,-30.0,2026100683,2026200583,2026100683,83,1,0.21496622973214918,0.06722311809854382,7.921090398872052,4.381413108815273,0.020346966128596645,2.6834059179007284,0.0278963362918248,0.30267810693888947,0.4149812903788687,0.5
random_walk,random_walk,random_walk_2026200586,random_walk_2026200586,-30.0,2026100686,2026200586,2026100686,86,1,0.11990167260906491,0.0508275110083983,6.70010116175294,3.2569321991684212,0.020334170227886764,2.654374725915945,0.029087680430252602,0.400062285649339,0.57228221199827,0.5
random_walk,random_walk,random_walk_2026200591,random_walk_2026200591,-30.0,2026100691,2026200591,2026100691,91,1,0.1077024877987956,0.04407334641751829,4.084601562266284,2.1471676174033494,0.019205245589081873,2.5186673306607217,0.025787113937552442,0.43575646394411666,0.585095438255684,0.5
random_walk,random_walk,random_walk_2026200589,random_walk_2026200589,-30.0,2026100689,2026200589,2026100689,89,1,0.26478779466517244,0.08305536084591152,11.686176094018315,6.026567074590579,0.017928969410600716,2.3504694645826403,0.024490163382481587,0.21586769629311997,0.29486553466328286,0.5
random_walk,random_walk,random_walk_2026200592,random_walk_2026200592,-30.0,2026100692,2026200592,2026100692,92,1,0.13658210015069203,0.06605299710066598,7.77622802113583,4.471345290618229,0.022018223723983106,2.8357323574345292,0.030578319153186012,0.3333417814550781,0.46293613454941485,0.5
random_walk,random_walk,random_walk_2026200590,random_walk_2026200590,-30.0,2026100690,2026200590,2026100690,90,1,0.1541043184346288,0.06560642648594421,11.205510251717808,5.639278435762025,0.02131223489311418,2.7274582791526436,0.030906035933138128,0.3248498056464057,0.47108244707947267,0.5
random_walk,random_walk,random_walk_2026200593,random_walk_2026200593,-30.0,2026100693,2026200593,2026100693,93,1,0.08502468968180513,0.03692304238666265,4.54910907870707,2.162779367741214,0.019663808822150176,2.480282434559469,0.028356197494066,0.5325619870710638,0.7679810671373286,0.5
random_walk,random_walk,random_walk_2026200588,random_walk_2026200588,-30.0,2026100688,2026200588,2026100688,88,1,0.15008888767502612,0.05716953031083126,6.551860947882471,3.5392603598212715,0.019582249447264215,2.4117646095822813,0.026811844020285875,0.34252947926623406,0.46898835576415676,0.5
random_walk,random_walk,random_walk_2026200595,random_walk_2026200595,-30.0,2026100695,2026200595,2026100695,95,1,0.1820819043352097,0.07236110168929259,9.656177601284458,4.746131077172772,0.018872087108125622,2.401100983684216,0.027060328207248498,0.26080430877295724,0.3739623578900356,0.5
random_walk,random_walk,random_walk_2026200596,random_walk_2026200596,-30.0,2026100696,2026200596,2026100696,96,1,0.136094222969885,0.04871832096990151,5.210445634248648,2.6438776148953034,0.020997904714167955,2.718990022909801,0.030494050406262792,0.4310063297776743,0.6259257256649344,0.5
random_walk,random_walk,random_walk_2026200598,random_walk_2026200598,-30.0,2026100698,2026200598,2026100698,98,1,0.17957703094665295,0.06572903628858906,9.082882470972072,5.891365173952887,0.0193061569771653,2.3816388200080922,0.028504100340183382,0.29372341460172846,0.43366070689114694,0.5
random_walk,random_walk,random_walk_2026200594,random_walk_2026200594,-30.0,2026100694,2026200594,2026100694,94,1,0.1309948768563109,0.06123002304615356,8.047262289579054,4.259669913729239,0.019853761800719547,2.5700387822032127,0.029623108896825835,0.32424880496540576,0.4838003878341957,0.5
random_walk,random_walk,random_walk_2026200600,random_walk_2026200600,-30.0,2026100700,2026200600,2026100700,100,1,0.11491541952069975,0.04706273824942376,5.782933290749824,3.1384562169332346,0.01861904989968601,2.373791989904934,0.027027160614916966,0.39562189945277954,0.5742793900277974,0.5
random_walk,random_walk,random_walk_2026200601,random_walk_2026200601,-30.0,2026100701,2026200601,2026100701,101,1,0.19583433601812836,0.07098060260433495,10.189601157273598,4.940848854278955,0.018953926049505243,2.39370305101321,0.02552025390081744,0.26702965816111124,0.35953842267406816,0.5
random_walk,random_walk,random_walk_2026200599,random_walk_2026200599,-30.0,2026100699,2026200599,2026100699,99,1,0.15109887006365053,0.06620796825169724,10.51967268322829,5.823178718175534,0.019258816368300426,2.4512972169157528,0.026158805084056255,0.2908836636564018,0.39510055624438645,0.5
random_walk,random_walk,random_walk_2026200603,random_walk_2026200603,-30.0,2026100703,2026200603,2026100703,103,1,0.10465329892415189,0.051588632293806114,7.079916398032074,3.7502071865186277,0.01930224310052686,2.5263036839301978,0.027030835291469706,0.3741569070991701,0.5239688297515712,0.5
random_walk,random_walk,random_walk_2026200597,random_walk_2026200597,-30.0,2026100697,2026200597,2026100697,97,0,0.15677634979572913,0.07668661486276751,11.465071581926058,7.6212758409141435,0.01956502539056768,2.533955992947006,0.028443163812288775,0.25512960019919706,0.3709012826187266,0.5
random_walk,random_walk,random_walk_2026200605,random_walk_2026200605,-30.0,2026100705,2026200605,2026100705,105,1,0.18633010064839908,0.10340292575820952,16.149624038137528,10.740507710936228,0.02032271993057112,2.6418432620320584,0.027987510665585975,0.1965391190002922,0.27066459155159783,0.5
random_walk,random_walk,random_walk_2026200602,random_walk_2026200602,-30.0,2026100702,2026200602,2026100702,102,1,0.1576330399031046,0.06965096047794694,8.356111227172539,5.171094143920198,0.01952423765284882,2.590042247086891,0.027425955300497743,0.2803154115732637,0.3937627724341492,0.5
random_walk,random_walk,random_walk_2026200604,random_walk_2026200604,-30.0,2026100704,2026200604,2026100704,104,1,0.1289942822821286,0.05185528611232261,7.726462482444082,4.15867158982349,0.01859059283726511,2.436783998302694,0.02746571904998652,0.35850911702611055,0.5296609296590057,0.5
random_walk,random_walk,random_walk_2026200608,random_walk_2026200608,-30.0,2026100708,2026200608,2026100708,108,1,0.10860816700849896,0.04458198052431023,5.201336152219497,3.2907126665478534,0.020416380178852524,2.6755761798681865,0.030631873113994238,0.4579513951319328,0.6870908998152494,0.5
random_walk,random_walk,random_walk_2026200606,random_walk_2026200606,-30.0,2026100706,2026200606,2026100706,106,1,0.2521615907524502,0.0831132801515876,11.490873424944168,6.686784467468353,0.021754594097090768,2.855375123161906,0.031115998051378047,0.2617463064556383,0.37438058027100596,0.5
random_walk,random_walk,random_walk_2026200607,random_walk_2026200607,-30.0,2026100707,2026200607,2026100707,107,1,0.21352611200506397,0.07373611844807489,10.19677209025526,6.677017492393394,0.020244519329808003,2.599095678729251,0.027904751975922022,0.27455363471653627,0.3784407501131566,0.5
random_walk,random_walk,random_walk_2026200609,random_walk_2026200609,-30.0,2026100709,2026200609,2026100709,109,1,0.16702247416301036,0.0730395889127986,12.015193235064475,6.1452781562369,0.020192946875602247,2.492825659818488,0.030778156510918964,0.276465779396848,0.42139005666727897,0.5
random_walk,random_walk,random_walk_2026200610,random_walk_2026200610,-30.0,2026100710,2026200610,2026100710,110,1,0.09890401262237603,0.04483696640554052,6.149010462767622,3.187725824141413,0.018440721609025313,2.35396155368701,0.0252271329655277,0.411283882192944,0.5626413869607908,0.5
random_walk,random_walk,random_walk_2026200612,random_walk_2026200612,-30.0,2026100712,2026200612,2026100712,112,1,0.11813804581163057,0.04283117425587711,4.61823793259173,1.946150800053018,0.018866538950405982,2.3699741175381153,0.027083592593932004,0.44048614772258304,0.6323336463327458,0.5
random_walk,random_walk,random_walk_2026200613,random_walk_2026200613,-30.0,2026100713,2026200613,2026100713,113,1,0.18607864906067392,0.0964921462234748,15.380706089689504,9.935398840888197,0.019453719002236088,2.4504943864264765,0.027766021766338,0.20160935126452134,0.28775421475269275,0.5
random_walk,random_walk,random_walk_2026200611,random_walk_2026200611,-30.0,2026100711,2026200611,2026100711,111,1,0.1971806518202357,0.07069485923377707,10.410836689354594,6.195453586785466,0.022283725024325032,2.817814810512152,0.033701587326353144,0.31520997800754036,0.47671906686888166,0.5
random_walk,random_walk,random_walk_2026200616,random_walk_2026200616,-30.0,2026100716,2026200616,2026100716,116,1,0.1466844483115607,0.06018901443080083,7.856050719190449,4.236004633938379,0.021003008704751882,2.675308601406491,0.029669145395122182,0.34895086592419605,0.49293289939533286,0.5
random_walk,random_walk,random_walk_2026200615,random_walk_2026200615,-30.0,2026100715,2026200615,2026100715,115,1,0.12949141181425528,0.06736127154644574,9.534000424660627,4.720122122089026,0.02037536590674711,2.582049145542951,0.029969747115635412,0.30247893840154505,0.44491065010510095,0.5
random_walk,random_walk,random_walk_2026200614,random_walk_2026200614,-30.0,2026100714,2026200614,2026100714,114,1,0.12283567576208185,0.06067625492242491,8.979986457229726,5.469569304198818,0.01816903848492543,2.3483446332520233,0.025986506251481696,0.2994423190448174,0.42828131506642353,0.5
random_walk,random_walk,random_walk_2026200617,random_walk_2026200617,-30.0,2026100717,2026200617,2026100717,117,1,0.2799204522283714,0.09144656888037622,11.714264748063593,6.312610446027647,0.020296011340354532,2.6258367021499742,0.026677701178768432,0.22194393500869677,0.29172993044349504,0.5
random_walk,random_walk,random_walk_2026200618,random_walk_2026200618,-30.0,2026100718,2026200618,2026100718,118,1,0.0966306727493656,0.03147470526150251,2.488344890216842,1.2013291575300296,0.01918113936596715,2.4815868431715025,0.027299389354244707,0.6094144236333191,0.8673437646971476,0.5
random_walk,random_walk,random_walk_2026200619,random_walk_2026200619,-30.0,2026100719,2026200619,2026100719,119,1,0.20276105376401915,0.08856046718516006,11.05495038751198,6.4696688095580965,0.020448346915700504,2.634051245467428,0.029334610748625565,0.2308970081757541,0.3312382113713727,0.5
random_walk,random_walk,random_walk_2026200623,random_walk_2026200623,-30.0,2026100723,2026200623,2026100723,123,1,0.1292873415464097,0.04543520114092287,4.827065154240469,2.2957880767883907,0.020229775757538614,2.700131827260843,0.029921814574468346,0.445244551571225,0.6585601873239684,0.5
random_walk,random_walk,random_walk_2026200622,random_walk_2026200622,-30.0,2026100722,2026200622,2026100722,122,1,0.1622653504002852,0.07503166731724104,11.256349068526289,6.891283334217026,0.020222632085954935,2.6185586258383946,0.028469750845417308,0.2695212942616845,0.3794364681387725,0.5
random_walk,random_walk,random_walk_2026200620,random_walk_2026200620,-30.0,2026100720,2026200620,2026100720,120,1,0.17174943497174106,0.062072962479660654,6.6768000596023365,3.3041199011334634,0.020928151973856574,2.6147399805012976,0.030173236480379402,0.3371540705941668,0.48609306330862195,0.5
random_walk,random_walk,random_walk_2026200624,random_walk_2026200624,-30.0,2026100724,2026200624,2026100724,124,1,0.1527744610550169,0.07582583541702607,12.250063100949545,5.993091370665319,0.019625533006559545,2.488675270272511,0.02708718569793341,0.25882382829840594,0.3572289780779811,0.5
random_walk,random_walk,random_walk_2026200621,random_walk_2026200621,-30.0,2026100721,2026200621,2026100721,121,1,0.1465207587541953,0.06913897837756991,9.593263120396314,5.458088793130084,0.019854300881317306,2.505152106930413,0.02917684110778917,0.28716508903114546,0.42200278037742495,0.5
random_walk,random_walk,random_walk_2026200628,random_walk_2026200628,-30.0,2026100728,2026200628,2026100728,128,1,0.12337268296317878,0.05853714731277925,6.671614811346846,3.4199382124072457,0.019215125103963462,2.493659953145583,0.027268144983737433,0.32825523596652284,0.46582633824017117,0.5
random_walk,random_walk,random_walk_2026200625,random_walk_2026200625,-30.0,2026100725,2026200625,2026100725,125,1,0.1038093502640692,0.049007259584715815,5.482501139979376,2.970731538770518,0.019612640283777016,2.517796241799891,0.026609941528387592,0.40019867362454453,0.5429795861649566,0.5
random_walk,random_walk,random_walk_2026200626,random_walk_2026200626,-30.0,2026100726,2026200626,2026100726,126,1,0.13235876288089443,0.0557710214267164,8.485090292815778,3.5230748470626514,0.020430944174038096,2.5501025377096624,0.029274674514549282,0.3663362020522527,0.5249083442557432,0.5
random_walk,random_walk,random_walk_2026200627,random_walk_2026200627,-30.0,2026100727,2026200627,2026100727,127,1,0.14427034785113324,0.053932760343548825,6.107856618200449,3.1986595159518627,0.020649068669320647,2.6749767773468602,0.030220171548876015,0.3828668982968269,0.5603305181558504,0.5
random_walk,random_walk,random_walk_2026200631,random_walk_2026200631,-30.0,2026100731,2026200631,2026100731,131,1,0.09890052771208181,0.03843164360385533,3.9305324529036194,1.8705530407525965,0.02267819812780539,2.995616586577482,0.03243970692658511,0.5900918098004633,0.8440884616064371,0.5
random_walk,random_walk,random_walk_2026200629,random_walk_2026200629,-30.0,2026100729,2026200629,2026100729,129,1,0.10178922707046584,0.04321464860896083,4.536674644613684,2.2191664673528866,0.019856082715253458,2.5302253378474835,0.030940396004599306,0.45947574154603155,0.7159700934877814,0.5
random_walk,random_walk,random_walk_2026200633,random_walk_2026200633,-30.0,2026100733,2026200633,2026100733,133,1,0.1553621310548099,0.04715427373833505,4.07599361979046,2.3545376823120585,0.019126355274108664,2.353802610137811,0.026729661803787233,0.40561233919629847,0.566855550614849,0.5
random_walk,random_walk,random_walk_2026200630,random_walk_2026200630,-30.0,2026100730,2026200630,2026100730,130,1,0.1811159809402212,0.09318869215819084,14.328169620244587,9.29647842480175,0.020347766471542728,2.6510137769923228,0.028341733924260447,0.21835016674557178,0.30413275761129294,0.5
random_walk,random_walk,random_walk_2026200635,random_walk_2026200635,-30.0,2026100735,2026200635,2026100735,135,1,0.12649541398502256,0.061960044543442845,8.087411089231157,4.445196994886163,0.021368217705624568,2.7619547855582467,0.03290803888352499,0.3448709222705996,0.5311170953153811,0.5
random_walk,random_walk,random_walk_2026200632,random_walk_2026200632,-30.0,2026100732,2026200632,2026100732,132,0,0.22420430604170916,0.09092130292588778,12.41968292363068,6.795963310729354,0.02059982523151868,2.6374148200278835,0.029311970717325775,0.22656764222032885,0.3223883707563968,0.5
random_walk,random_walk,random_walk_2026200636,random_walk_2026200636,-30.0,2026100736,2026200636,2026100736,136,1,0.11701697616751958,0.04074575836097303,4.9340694876396425,2.3291769943596687,0.02022517365396757,2.5512237847725663,0.027544426968832206,0.49637494717338676,0.6760072232503769,0.5
random_walk,random_walk,random_walk_2026200637,random_walk_2026200637,-30.0,2026100737,2026200637,2026100737,137,1,0.13579350609512617,0.05748822199239819,7.581493558702445,3.8552748497844465,0.01956319988239371,2.4686466946364103,0.026934270282942183,0.340299268343707,0.46851806073431473,0.5
random_walk,random_walk,random_walk_2026200638,random_walk_2026200638,-30.0,2026100738,2026200638,2026100738,138,1,0.20038607332743136,0.061896742484653496,8.708901521231349,3.805524754568991,0.018254738767467284,2.3479598245833637,0.02577643404906183,0.29492244720298993,0.4164424978495882,0.5
random_walk,random_walk,random_walk_2026200641,random_walk_2026200641,-30.0,2026100741,2026200641,2026100741,141,1,0.11280924052551597,0.048527501150280206,5.789717840098168,2.7211410865338284,0.019513003901761992,2.4556586472975814,0.027563069178545747,0.4021019718557942,0.567988635829162,0.5
random_walk,random_walk,random_walk_2026200640,random_walk_2026200640,-30.0,2026100740,2026200640,2026100740,140,1,0.19802357724507808,0.06841715678130358,9.134639462952336,4.7694730586544205,0.01995015651777784,2.5318802089169576,0.027722240786609717,0.29159581392060474,0.4051942829957733,0.5
random_walk,random_walk,random_walk_2026200643,random_walk_2026200643,-30.0,2026100743,2026200643,2026100743,143,1,0.13621253762941768,0.055004992104485166,6.364301377954211,3.291013821360734,0.01869745447021572,2.3368111991165232,0.02763513456526432,0.33992286435927166,0.5024113904565204,0.5
random_walk,random_walk,random_walk_2026200634,random_walk_2026200634,-30.0,2026100734,2026200634,2026100734,134,0,0.18616392650766256,0.0740052257845769,9.664161947312925,5.454699705870418,0.020534066066737293,2.712807410772082,0.029706718891433063,0.27746778486306173,0.40141379985660564,0.5
random_walk,random_walk,random_walk_2026200639,random_walk_2026200639,-30.0,2026100739,2026200639,2026100739,139,1,0.12208726966216213,0.05405838348132534,8.750787693043135,4.98195508807575,0.019806479534183546,2.705402775204533,0.029161192865334057,0.3663905255514302,0.539438861974256,0.5
random_walk,random_walk,random_walk_2026200642,random_walk_2026200642,-30.0,2026100742,2026200642,2026100742,142,1,0.28226638070569965,0.1386981514990217,24.342970821192623,13.164106442649016,0.019057065640289375,2.4392428805661006,0.026128492131225173,0.13739956469732614,0.18838385262408827,0.5
random_walk,random_walk,random_walk_2026200647,random_walk_2026200647,-30.0,2026100747,2026200647,2026100747,147,1,0.13973216818716452,0.061568508925625126,6.93286640483059,3.966935536142471,0.02149445680221881,2.8055424431997276,0.0303843011702459,0.34911446090377396,0.4935039308317535,0.5
random_walk,random_walk,random_walk_2026200644,random_walk_2026200644,-30.0,2026100744,2026200644,2026100744,144,1,0.11654369538542991,0.04805456204739735,5.6891025910492,3.3899197302201074,0.02174121530162447,2.8490089289789107,0.032156824272620885,0.45242770665937176,0.6691731836179018,0.5
random_walk,random_walk,random_walk_2026200645,random_walk_2026200645,-30.0,2026100745,2026200645,2026100745,145,1,0.11179791145375248,0.0425508153546233,4.258765019022118,2.3616982704423397,0.0200903663570794,2.581772357052403,0.030151254540655845,0.4721499738522991,0.7085940490063911,0.5
random_walk,random_walk,random_walk_2026200650,random_walk_2026200650,-30.0,2026100750,2026200650,2026100750,150,1,0.18601612263059475,0.06907188998264872,10.361304479950926,6.273075357227697,0.019511113515133557,2.399213952912552,0.027259586683810833,0.28247545448712735,0.3946552887239455,0.5
random_walk,random_walk,random_walk_2026200646,random_walk_2026200646,-30.0,2026100746,2026200646,2026100746,146,1,0.1830249080632111,0.08636126544626137,13.660773107886024,8.151368597435,0.01955256225391013,2.5487610541466292,0.027931677464298615,0.22640430467148248,0.3234283022598738,0.5
random_walk,random_walk,random_walk_2026200648,random_walk_2026200648,-30.0,2026100748,2026200648,2026100748,148,1,0.1304957268029456,0.062022648154168546,7.310210909625104,4.103990988527149,0.02069968198772231,2.7018364410525066,0.030448334624985408,0.33374392425601523,0.4909228407871355,0.5
random_walk,random_walk,random_walk_2026200649,random_walk_2026200649,-30.0,2026100749,2026200649,2026100749,149,1,0.16319788083528897,0.058601763019118305,7.620588009498609,4.468401643227133,0.01894349871634618,2.3301763349280193,0.02635777815405044,0.3232581707510409,0.44977790421512487,0.5
random_walk,random_walk,random_walk_2026200652,random_walk_2026200652,-30.0,2026100752,2026200652,2026100752,152,1,0.11497577985027949,0.049945037734227885,6.831646376540653,3.37568237811182,0.02139580683998189,2.6275332384166408,0.03197459768502821,0.42838703924572485,0.6401956858091562,0.5
random_walk,random_walk,random_walk_2026200655,random_walk_2026200655,-30.0,2026100755,2026200655,2026100755,155,1,0.09696381381902805,0.04570167958404764,5.093048728506479,2.719383858963788,0.01974453868558586,2.5518430412766966,0.031045983891251766,0.43203092020446826,0.6793182258029855,0.5
random_walk,random_walk,random_walk_2026200654,random_walk_2026200654,-30.0,2026100754,2026200654,2026100754,154,1,0.1465344651504996,0.05323023147236869,7.310288431061391,3.411284010470192,0.01970437646527288,2.599124392481905,0.027023346864290622,0.37017266166691826,0.5076691593632875,0.5
random_walk,random_walk,random_walk_2026200651,random_walk_2026200651,-30.0,2026100751,2026200651,2026100751,151,1,0.1684947206491436,0.05355126914885747,7.696382389565016,4.917753730818011,0.01913454648071845,2.4281185163031753,0.028235698760236846,0.35731266102265086,0.5272647914608624,0.5
random_walk,random_walk,random_walk_2026200653,random_walk_2026200653,-30.0,2026100753,2026200653,2026100753,153,1,0.16531312949728103,0.06930419384165468,7.497801927274063,3.827584568625936,0.020608166425841356,2.6392324787921,0.028968266421423933,0.29735814362009066,0.4179872070600843,0.5
random_walk,random_walk,random_walk_2026200656,random_walk_2026200656,-30.0,2026100756,2026200656,2026100756,156,1,0.20779052712067947,0.08432761403673987,11.90697527529284,6.668816165029173,0.02331496013745611,3.12038607805778,0.034454444284489454,0.2764807282143456,0.4085784316093461,0.5
random_walk,random_walk,random_walk_2026200660,random_walk_2026200660,-30.0,2026100760,2026200660,2026100760,160,1,0.19690451958787492,0.0790934057441647,11.919347148074971,6.715437143536761,0.01922619470759855,2.5302153302737334,0.026693648729439835,0.24308214479709656,0.33749524980354284,0.5
random_walk,random_walk,random_walk_2026200659,random_walk_2026200659,-30.0,2026100759,2026200659,2026100759,159,1,0.10211000946011234,0.04411516880975117,4.160530976327321,2.034914085879516,0.018478667585539246,2.3724801774785798,0.02603545732042378,0.4188733282474653,0.5901701846070898,0.5
random_walk,random_walk,random_walk_2026200662,random_walk_2026200662,-30.0,2026100762,2026200662,2026100762,162,1,0.16024181352300765,0.06324230448140168,8.494087187855326,5.443307700609654,0.020646973691471008,2.633237450473367,0.028910396353746683,0.3264740882037731,0.45713698434643,0.5
random_walk,random_walk,random_walk_2026200657,random_walk_2026200657,-30.0,2026100757,2026200657,2026100757,157,0,0.1347321856001006,0.06631923765281202,9.942723723830689,5.444463494604015,0.019330649129819712,2.4669445676521313,0.027320137839465516,0.291478759617498,0.41194891265923816,0.5
random_walk,random_walk,random_walk_2026200661,random_walk_2026200661,-30.0,2026100761,2026200661,2026100761,161,1,0.15023011788536916,0.06407818845763419,8.262624030984739,4.900523933083128,0.019265474472983005,2.5389236058798472,0.026947487437634966,0.30065572914441124,0.42054071886647537,0.5
random_walk,random_walk,random_walk_2026200658,random_walk_2026200658,-30.0,2026100758,2026200658,2026100758,158,0,0.1641014150997277,0.06824095187713863,9.662552364534793,5.6562709571414205,0.020577976208750084,2.772352575391512,0.03099996830387157,0.30154878621562575,0.4542722141344698,0.5
random_walk,random_walk,random_walk_2026200663,random_walk_2026200663,-30.0,2026100763,2026200663,2026100763,163,1,0.10873821266995026,0.050069599643499295,4.591387638473155,2.5967257900956047,0.017975545523303584,2.3004343057172,0.025593594042084326,0.3590111694779131,0.5111603492800691,0.5
random_walk,random_walk,random_walk_2026200664,random_walk_2026200664,-30.0,2026100764,2026200664,2026100764,164,1,0.1279038450631471,0.052757375420818486,7.358914991607696,4.29722633953167,0.01865647943625904,2.421291598673033,0.027175598703926777,0.35362789159706837,0.5151052054269376,0.5
random_walk,random_walk,random_walk_2026200665,random_walk_2026200665,-30.0,2026100765,2026200665,2026100765,165,1,0.21174826680355863,0.07613008158788939,10.596071249327595,6.076309958443919,0.01854042913498978,2.3931727402342444,0.025585210084556678,0.24353617844984882,0.33607227985194643,0.5
random_walk,random_walk,random_walk_2026200668,random_walk_2026200668,-30.0,2026100768,2026200668,2026100768,168,1,0.16430027359141647,0.07218325823353508,11.134839110395793,5.270096264280983,0.020049450064134205,2.607483301474611,0.028002379088536603,0.2777576207389816,0.3879345401386604,0.5
