noise_family,carrier_frequency_hz,target_sigma_y_1s,realized_sigma_y_1s,snr_db,trial_index,oscillator_seed,noise_seed,decoded_success,decoded_message,reported_snr,reported_drift,reported_frequency,raw_frequency_rms_hz,raw_max_abs_frequency_hz,residual_frequency_rms_hz,residual_max_abs_frequency_hz,residual_peak_to_peak_hz,max_abs_phase_rad,phase_rms_rad,phase_peak_to_peak_rad,fitted_constant_hz,fitted_linear_coefficient,dot_with_constant,dot_with_x,runtime_seconds
flicker_FM,14000000.0,1e-08,8.802268082867263e-09,-30.5,59,2027222059,2026101159,0,,,,,0.350868363136224,0.629600144150278,0.19440220361129304,0.7746437979959707,1.1059888052639875,11.991224864137294,5.038363455086329,21.481489346229537,-0.2919214905814447,-0.023402815704262035,1.3600232051658168e-14,-5.854983393089017e-16,0.5377647389996127
flicker_FM,14000000.0,1e-08,8.496922889602365e-09,-30.5,60,2027222060,2026101160,0,,,,,0.2890768481290542,0.7531963755108987,0.20909777831569243,0.5773190436346378,1.1278508252673016,18.702177487255724,7.542243077478617,33.50228928464373,0.17039923840567692,0.1832397633012899,-1.4432899320127035e-14,8.235716833053194e-16,0.5224034229995596
flicker_FM,14000000.0,1e-08,9.829191011812602e-09,-31.0,61,2027222061,2026111161,0,,,,,0.23642917746246994,0.5507152710083628,0.20694215305076916,0.663458558762178,1.0988929159020748,15.701299598473279,8.057617557265994,30.83900313076868,0.1143235033413467,-0.0018823156263243033,-3.552713678800501e-15,5.189399296033144e-16,0.050936753999849316
flicker_FM,14000000.0,1e-08,8.496922889602365e-09,-31.0,60,2027222060,2026111160,0,,,,,0.2890768481290542,0.7531963755108987,0.20909777831569243,0.5773190436346378,1.1278508252673016,18.702177487255724,7.542243077478617,33.50228928464373,0.17039923840567692,0.1832397633012899,-1.4432899320127035e-14,8.235716833053194e-16,0.5258507380003721
flicker_FM,14000000.0,1e-08,1.0550331552692813e-08,-31.0,58,2027222058,2026111158,0,,,,,0.27499461596808117,0.8310046637049907,0.222163648444351,0.5923510575401671,1.1543506008766875,14.021237306072598,5.146359684057735,24.097951591504767,0.10898627517992346,-0.2057385152424174,-1.354472090042691e-14,2.3531186326303637e-15,0.8868354610003735
flicker_FM,14000000.0,1e-08,9.829191011812602e-09,-30.5,61,2027222061,2026101161,1,K1ABC FN42 33,-30,0,10.140200,0.23642917746246994,0.5507152710083628,0.20694215305076916,0.663458558762178,1.0988929159020748,15.701299598473279,8.057617557265994,30.83900313076868,0.1143235033413467,-0.0018823156263243033,-3.552713678800501e-15,5.189399296033144e-16,0.2582725180000125
flicker_FM,14000000.0,1e-08,9.42451858802349e-09,-31.0,63,2027222063,2026111163,1,K1ABC FN42 33,-31,0,10.140200,0.35417104722449166,0.916911492009904,0.1806481671526372,0.5990197383780749,1.1510536511990626,11.157091660976333,4.520731301383144,18.493011578291153,0.30098259740151645,-0.07609120303640705,-1.7930101847696278e-14,9.938296502802421e-16,0.27338227499967616
flicker_FM,14000000.0,1e-08,1.057504069574664e-08,-30.5,62,2027222062,2026101162,0,,,,,0.45774435781918826,1.0124677258411978,0.21683469606600345,0.6064194535317324,1.193862485048544,15.968009718930373,6.89923462997065,26.48350803356896,-0.39366678323459103,0.14327151643783184,3.5083047578154947e-14,-3.759666509757461e-15,0.5277794569992693
flicker_FM,14000000.0,1e-08,1.057504069574664e-08,-31.0,62,2027222062,2026111162,0,,,,,0.45774435781918826,1.0124677258411978,0.21683469606600345,0.6064194535317324,1.193862485048544,15.968009718930373,6.89923462997065,26.48350803356896,-0.39366678323459103,0.14327151643783184,3.5083047578154947e-14,-3.759666509757461e-15,0.516710764999516
flicker_FM,14000000.0,1e-08,9.42451858802349e-09,-30.5,63,2027222063,2026101163,0,,,,,0.35417104722449166,0.916911492009904,0.1806481671526372,0.5990197383780749,1.1510536511990626,11.157091660976333,4.520731301383144,18.493011578291153,0.30098259740151645,-0.07609120303640705,-1.7930101847696278e-14,9.938296502802421e-16,0.4958727840003121
flicker_FM,14000000.0,1e-08,1.0193345600045897e-08,-30.5,64,2027222064,2026101164,0,,,,,0.27304880433016204,0.6659659420752272,0.2014193742500816,0.48445376519988215,0.8959691726972312,12.243760772708162,5.438984490543895,22.7860035891945,0.18436306078413614,0.0037245418808399887,-1.8207657603852567e-14,1.3139955589017534e-15,0.47913118500036944
flicker_FM,14000000.0,1e-08,8.8676259056721e-09,-31.0,65,2027222065,2026111165,1,K1ABC FN42 33,-30,0,10.140200,0.36007079653402885,0.6954451598701189,0.17864769528533794,0.4887381475507334,0.8849186784369008,12.209993022163138,6.7264393267250195,23.59366013624716,-0.2972614923834858,0.1622540646377229,1.3600232051658168e-14,-8.067246352445485e-16,0.31758843600073305
flicker_FM,14000000.0,1e-08,1.1789656370764702e-08,-30.5,66,2027222066,2026101166,1,K1ABC FN42 33,-31,0,10.140200,0.2800255350929368,0.8459188428180223,0.23906988058775594,0.6924418909882776,1.2668198171489344,19.961746099342644,9.650332239150275,32.533690506084966,-0.12526934609478943,0.12693422580729893,3.885780586188048e-15,-1.2053005579380122e-15,0.07451936299912632
flicker_FM,14000000.0,1e-08,1.0193345600045897e-08,-31.0,64,2027222064,2026111164,0,,,,,0.27304880433016204,0.6659659420752272,0.2014193742500816,0.48445376519988215,0.8959691726972312,12.243760772708162,5.438984490543895,22.7860035891945,0.18436306078413614,0.0037245418808399887,-1.8207657603852567e-14,1.3139955589017534e-15,0.5082532950000314
flicker_FM,14000000.0,1e-08,8.8676259056721e-09,-30.5,65,2027222065,2026101165,0,,,,,0.36007079653402885,0.6954451598701189,0.17864769528533794,0.4887381475507334,0.8849186784369008,12.209993022163138,6.7264393267250195,23.59366013624716,-0.2972614923834858,0.1622540646377229,1.3600232051658168e-14,-8.067246352445485e-16,0.5014560489998985
flicker_FM,14000000.0,1e-08,1.1789656370764702e-08,-31.0,66,2027222066,2026111166,0,,,,,0.2800255350929368,0.8459188428180223,0.23906988058775594,0.6924418909882776,1.2668198171489344,19.961746099342644,9.650332239150275,32.533690506084966,-0.12526934609478943,0.12693422580729893,3.885780586188048e-15,-1.2053005579380122e-15,0.5150740469998709
flicker_FM,14000000.0,1e-08,1.2194751450512993e-08,-31.0,68,2027222068,2026111168,0,,,,,0.2562903634797847,0.6059799302155348,0.2554517215091279,0.6182033063998362,1.2002579919883969,28.80618408256035,12.502765962673978,46.17496052280335,-0.012560709635186589,-0.02876647919796206,-1.6653345369377348e-15,-7.978487437681812e-16,0.05143873899942264
flicker_FM,14000000.0,1e-08,9.535772644347208e-09,-30.5,67,2027222067,2026101167,0,,,,,0.19381733000076096,0.6167533710904047,0.1846401527372371,0.5803533809479932,1.0689091991188477,9.088113162654054,4.3173702223080985,17.39381282607362,-0.056158772608187704,-0.0320092275945573,5.10702591327572e-15,3.075290021422681e-16,0.5190378690003854
flicker_FM,14000000.0,1e-08,9.535772644347208e-09,-31.0,67,2027222067,2026111167,0,,,,,0.19381733000076096,0.6167533710904047,0.1846401527372371,0.5803533809479932,1.0689091991188477,9.088113162654054,4.3173702223080985,17.39381282607362,-0.056158772608187704,-0.0320092275945573,5.10702591327572e-15,3.075290021422681e-16,0.5384689449983853
flicker_FM,14000000.0,1e-08,1.2194751450512993e-08,-30.5,68,2027222068,2026101168,0,,,,,0.2562903634797847,0.6059799302155348,0.2554517215091279,0.6182033063998362,1.2002579919883969,28.80618408256035,12.502765962673978,46.17496052280335,-0.012560709635186589,-0.02876647919796206,-1.6653345369377348e-15,-7.978487437681812e-16,0.5515947910007526
flicker_FM,14000000.0,1e-08,9.878753463142714e-09,-31.0,69,2027222069,2026111169,0,,,,,0.419252506417387,0.8107004309925995,0.21117785301044895,0.5501695071335797,1.0388394147835052,25.4582623841347,13.82949558004013,44.25698906466944,0.3572471862563621,0.11003678872954299,-3.0142555118573e-14,-2.6044284340320534e-17,0.4254017830007797
flicker_FM,14000000.0,1e-08,9.08044367869098e-09,-30.5,71,2027222071,2026101171,0,,,,,0.32695218683731536,0.6842448000917581,0.21499683496214955,0.545051816820584,1.0832371069366538,19.51121095987564,8.714688681099767,35.02602931722222,0.22264800008323307,0.1866614064148411,-2.1260770921571748e-14,-2.6772880980302953e-15,0.054830159000630374
flicker_FM,14000000.0,1e-08,9.878753463142714e-09,-30.5,69,2027222069,2026101169,0,,,,,0.419252506417387,0.8107004309925995,0.21117785301044895,0.5501695071335797,1.0388394147835052,25.4582623841347,13.82949558004013,44.25698906466944,0.3572471862563621,0.11003678872954299,-3.0142555118573e-14,-2.6044284340320534e-17,0.5197351000006165
flicker_FM,14000000.0,1e-08,1.0813377727517844e-08,-30.5,70,2027222070,2026101170,0,,,,,0.3013636151692086,0.9723456256757137,0.23647806409341487,0.765640267892444,1.296091453638138,17.647725075652797,10.36309882032563,33.964507876279505,0.16267753794422385,0.16210242758921417,-1.2823075934420558e-14,-2.92245868059285e-15,0.43171484699996654
flicker_FM,14000000.0,1e-08,1.1860413389199112e-08,-30.5,72,2027222072,2026101172,0,,,,,0.2638925201248943,0.8926924075966572,0.23247617411682206,0.7419464713121889,1.2136352118089626,18.717588618496997,10.605857094698663,37.15452444711625,0.11683001212603797,-0.07424837450899609,-1.049160758270773e-14,8.539269034275132e-16,0.04990762499983248
flicker_FM,14000000.0,1e-08,1.0813377727517844e-08,-31.0,70,2027222070,2026111170,0,,,,,0.3013636151692086,0.9723456256757137,0.23647806409341487,0.765640267892444,1.296091453638138,17.647725075652797,10.36309882032563,33.964507876279505,0.16267753794422385,0.16210242758921417,-1.2823075934420558e-14,-2.92245868059285e-15,0.5315849950002303
flicker_FM,14000000.0,1e-08,1.1860413389199112e-08,-31.0,72,2027222072,2026111172,0,,,,,0.2638925201248943,0.8926924075966572,0.23247617411682206,0.7419464713121889,1.2136352118089626,18.717588618496997,10.605857094698663,37.15452444711625,0.11683001212603797,-0.07424837450899609,-1.049160758270773e-14,8.539269034275132e-16,0.4237968039997213
flicker_FM,14000000.0,1e-08,9.08044367869098e-09,-31.0,71,2027222071,2026111171,0,,,,,0.32695218683731536,0.6842448000917581,0.21499683496214955,0.545051816820584,1.0832371069366538,19.51121095987564,8.714688681099767,35.02602931722222,0.22264800008323307,0.1866614064148411,-2.1260770921571748e-14,-2.6772880980302953e-15,0.5174357929990947
flicker_FM,14000000.0,1e-08,1.0480166065817395e-08,-30.5,73,2027222073,2026101173,0,,,,,0.2723231013581353,0.6409249891995089,0.2664928326905124,0.6379196740999782,1.1934193021707544,31.899079189639366,18.2461865384098,62.549983630156476,-0.04566612683811687,-0.057136040535499304,2.4424906541753444e-15,-7.587000093668327e-16,0.5044562559996848
flicker_FM,14000000.0,1e-08,1.0480166065817395e-08,-31.0,73,2027222073,2026111173,0,,,,,0.2723231013581353,0.6409249891995089,0.2664928326905124,0.6379196740999782,1.1934193021707544,31.899079189639366,18.2461865384098,62.549983630156476,-0.04566612683811687,-0.057136040535499304,2.4424906541753444e-15,-7.587000093668327e-16,0.5386371160002454
flicker_FM,14000000.0,1e-08,8.34528353099702e-09,-31.0,75,2027222075,2026111175,1,K1ABC FN42 33,-30,0,10.140200,0.46197723287797243,0.9301816961325345,0.17529288748256122,0.4545499441909704,0.8618182823800509,14.907713385170156,6.6590660503665156,26.495443071979185,-0.41734805775757655,0.15228965254525792,4.005129561335252e-14,-4.88631747653567e-15,0.08521492200088687
flicker_FM,14000000.0,1e-08,8.34528353099702e-09,-30.5,75,2027222075,2026101175,1,K1ABC FN42 33,-31,0,10.140200,0.46197723287797243,0.9301816961325345,0.17529288748256122,0.4545499441909704,0.8618182823800509,14.907713385170156,6.6590660503665156,26.495443071979185,-0.41734805775757655,0.15228965254525792,4.005129561335252e-14,-4.88631747653567e-15,0.27771064400076284
flicker_FM,14000000.0,1e-08,1.1307151568853628e-08,-30.5,74,2027222074,2026101174,0,,,,,0.23688028945787062,0.6765408563248307,0.22603997703652876,0.624044913226627,1.2080734468773737,13.462576486969018,5.468182979936162,21.037242367289192,-0.030155995487769923,-0.11158011709106438,3.6637359812630166e-15,1.8275307761600758e-15,0.5873734479991981
flicker_FM,14000000.0,1e-08,1.1307151568853628e-08,-31.0,74,2027222074,2026111174,0,,,,,0.23688028945787062,0.6765408563248307,0.22603997703652876,0.624044913226627,1.2080734468773737,13.462576486969018,5.468182979936162,21.037242367289192,-0.030155995487769923,-0.11158011709106438,3.6637359812630166e-15,1.8275307761600758e-15,0.5954008130011061
flicker_FM,14000000.0,1e-08,9.202144088539824e-09,-31.0,76,2027222076,2026111176,0,,,,,0.26897302973877846,0.6708105209103554,0.21245539604115127,0.5706575304604755,1.0793566623915427,14.905339169191098,7.103093413758272,27.589203748831327,0.09857091634507473,-0.22725605204498744,-5.995204332975845e-15,7.194821413391179e-15,0.5892709600011585
flicker_FM,14000000.0,1e-08,9.202144088539824e-09,-30.5,76,2027222076,2026101176,0,,,,,0.26897302973877846,0.6708105209103554,0.21245539604115127,0.5706575304604755,1.0793566623915427,14.905339169191098,7.103093413758272,27.589203748831327,0.09857091634507473,-0.22725605204498744,-5.995204332975845e-15,7.194821413391179e-15,0.6489821409995784
flicker_FM,14000000.0,1e-08,9.93657654409686e-09,-31.0,77,2027222077,2026111177,0,,,,,0.2575361521908123,0.8103742674494309,0.23022513759304342,0.6815515733476071,1.328216532599152,14.083660850100966,6.010856554734073,23.32007609161677,-0.11198391449137267,-0.050516338831353355,9.769962616701378e-15,1.09191112083663e-15,0.5734714770005667
flicker_FM,14000000.0,1e-08,9.93657654409686e-09,-30.5,77,2027222077,2026101177,0,,,,,0.2575361521908123,0.8103742674494309,0.23022513759304342,0.6815515733476071,1.328216532599152,14.083660850100966,6.010856554734073,23.32007609161677,-0.11198391449137267,-0.050516338831353355,9.769962616701378e-15,1.09191112083663e-15,0.6154180519988586
flicker_FM,14000000.0,1e-08,1.0846357132523739e-08,-30.5,78,2027222078,2026101178,0,,,,,0.25324174564782875,0.6960784623836226,0.24137516532552344,0.6153407278176674,1.136080039975488,30.852015090603754,17.284512452513717,55.081209077488616,0.06609910709670519,-0.06587382361162526,-3.774758283725532e-15,5.391955544399778e-16,0.4171465759991406
flicker_FM,14000000.0,1e-08,1.0846357132523739e-08,-31.0,78,2027222078,2026111178,0,,,,,0.25324174564782875,0.6960784623836226,0.24137516532552344,0.6153407278176674,1.136080039975488,30.852015090603754,17.284512452513717,55.081209077488616,0.06609910709670519,-0.06587382361162526,-3.774758283725532e-15,5.391955544399778e-16,0.5190319680004905
flicker_FM,14000000.0,1e-08,1.0602908178057525e-08,-31.0,79,2027222079,2026111179,0,,,,,0.3835925129890168,0.9452934184113472,0.2213085973987943,0.6105569226531964,1.1707011622328056,12.59334004515986,6.523990003272243,24.493222012143217,0.3096932209507042,0.08819588084361632,-2.2815083156046967e-14,-1.2615100957243982e-15,0.4192035850010143
flicker_FM,14000000.0,1e-08,1.0602908178057525e-08,-30.5,79,2027222079,2026101179,0,,,,,0.3835925129890168,0.9452934184113472,0.2213085973987943,0.6105569226531964,1.1707011622328056,12.59334004515986,6.523990003272243,24.493222012143217,0.3096932209507042,0.08819588084361632,-2.2815083156046967e-14,-1.2615100957243982e-15,0.5075749699990411
flicker_FM,14000000.0,1e-08,8.630876835277602e-09,-30.5,81,2027222081,2026101181,1,K1ABC FN42 33,-30,0,10.140200,0.24036002183672353,0.5634529131785271,0.19251676712900728,0.49500513994090506,0.8659041181258171,15.342213561542978,6.725395548661616,27.44651906351825,0.1314759209343009,-0.09894638277608896,-5.440092820663267e-15,2.3313509582376928e-15,0.18747429799987003
flicker_FM,14000000.0,1e-08,1.0168385909375481e-08,-30.5,80,2027222080,2026101180,0,,,,,0.23160676061262703,0.5380379441065876,0.22226400525224776,0.4961734794803436,0.9777985985444313,16.213099227254073,7.847506973846255,31.628704378901453,0.05489705184631101,-0.059653924396299456,-2.4980018054066022e-15,-1.0836375819086546e-16,0.5021292540004652
flicker_FM,14000000.0,1e-08,1.0168385909375481e-08,-31.0,80,2027222080,2026111180,0,,,,,0.23160676061262703,0.5380379441065876,0.22226400525224776,0.4961734794803436,0.9777985985444313,16.213099227254073,7.847506973846255,31.628704378901453,0.05489705184631101,-0.059653924396299456,-2.4980018054066022e-15,-1.0836375819086546e-16,0.4033598919995711
flicker_FM,14000000.0,1e-08,8.630876835277602e-09,-31.0,81,2027222081,2026111181,0,,,,,0.24036002183672353,0.5634529131785271,0.19251676712900728,0.49500513994090506,0.8659041181258171,15.342213561542978,6.725395548661616,27.44651906351825,0.1314759209343009,-0.09894638277608896,-5.440092820663267e-15,2.3313509582376928e-15,0.5422446900010982
flicker_FM,14000000.0,1e-08,9.84252455522188e-09,-31.0,82,2027222082,2026111182,0,,,,,0.29627765485775126,0.6988063107182831,0.26120403507110335,0.6297262967509202,1.2320313447898177,29.71141947567359,13.780260914313123,47.68308289012309,-0.1306012027543362,-0.08898600520972913,1.3378187446733136e-14,-1.12410822718307e-15,0.43789613300032215
flicker_FM,14000000.0,1e-08,9.84252455522188e-09,-30.5,82,2027222082,2026101182,0,,,,,0.29627765485775126,0.6988063107182831,0.26120403507110335,0.6297262967509202,1.2320313447898177,29.71141947567359,13.780260914313123,47.68308289012309,-0.1306012027543362,-0.08898600520972913,1.3378187446733136e-14,-1.12410822718307e-15,0.5473682869996992
flicker_FM,14000000.0,1e-08,1.1186102031220934e-08,-30.5,83,2027222083,2026101183,0,,,,,0.38270757961777174,0.833795490610761,0.21400810430202657,0.49578664593970734,0.9616446281750861,15.138496043979409,7.425315391859284,28.643539414598784,0.27794674966463156,0.2702030255497309,-2.020605904817785e-14,-2.948881061526884e-16,0.5165904629993747
flicker_FM,14000000.0,1e-08,1.1186102031220934e-08,-31.0,83,2027222083,2026111183,0,,,,,0.38270757961777174,0.833795490610761,0.21400810430202657,0.49578664593970734,0.9616446281750861,15.138496043979409,7.425315391859284,28.643539414598784,0.27794674966463156,0.2702030255497309,-2.020605904817785e-14,-2.948881061526884e-16,0.5187085460001981
flicker_FM,14000000.0,1e-08,9.63139359881162e-09,-30.5,84,2027222084,2026101184,0,,,,,0.34766834142256103,0.8991737092625596,0.22687593205790543,0.5980954681156218,1.1890149017199645,10.779210630227183,4.847528935543945,19.725716823313782,0.2584053385098839,-0.0841200814378118,-2.942091015256665e-14,2.7991300729685307e-15,0.5313282429997344
flicker_FM,14000000.0,1e-08,9.63139359881162e-09,-31.0,84,2027222084,2026111184,0,,,,,0.34766834142256103,0.8991737092625596,0.22687593205790543,0.5980954681156218,1.1890149017199645,10.779210630227183,4.847528935543945,19.725716823313782,0.2584053385098839,-0.0841200814378118,-2.942091015256665e-14,2.7991300729685307e-15,0.5032930769993982
flicker_FM,14000000.0,1e-08,1.0166122725861141e-08,-30.5,85,2027222085,2026101185,0,,,,,0.3036097831229616,0.7988624362541799,0.25296349047511535,0.6717022581700233,1.3419501491885621,25.761825309508065,13.28301151623214,50.666735839230824,0.1607083743413637,-0.08123750492386111,-1.0880185641326534e-14,1.4805565366426868e-15,0.5086501109999517
flicker_FM,14000000.0,1e-08,1.0166122725861141e-08,-31.0,85,2027222085,2026111185,0,,,,,0.3036097831229616,0.7988624362541799,0.25296349047511535,0.6717022581700233,1.3419501491885621,25.761825309508065,13.28301151623214,50.666735839230824,0.1607083743413637,-0.08123750492386111,-1.0880185641326534e-14,1.4805565366426868e-15,0.49451292799858493
flicker_FM,14000000.0,1e-08,8.960575325560998e-09,-30.5,86,2027222086,2026101186,0,,,,,0.24200769085164023,0.6213588589342992,0.1995643579256463,0.5011957750446466,0.9291066149669078,12.517898722720817,5.979148559868691,24.4523530655159,0.11324823234464337,0.13533714000122848,-1.0658141036401503e-14,-1.94450767303029e-15,0.49749854400033655
flicker_FM,14000000.0,1e-08,8.960575325560998e-09,-31.0,86,2027222086,2026111186,0,,,,,0.24200769085164023,0.6213588589342992,0.1995643579256463,0.5011957750446466,0.9291066149669078,12.517898722720817,5.979148559868691,24.4523530655159,0.11324823234464337,0.13533714000122848,-1.0658141036401503e-14,-1.94450767303029e-15,0.5226644689992099
flicker_FM,14000000.0,1e-08,9.438182048577131e-09,-30.5,87,2027222087,2026101187,0,,,,,0.21996496588351583,0.6153116485309322,0.20500075271870868,0.5826662410938084,1.0417825121717277,15.8851044490948,7.259346185341353,28.935824084793154,0.059018424160848224,0.09398443492956628,-1.9012569296705806e-15,-5.026978894394505e-16,0.49755904199992074
flicker_FM,14000000.0,1e-08,1.0142298570846236e-08,-30.5,89,2027222089,2026101189,1,K1ABC FN42 33,-30,0,10.140200,0.287749803588324,0.6660261655730121,0.19741332628421807,0.4973554316524884,0.9335018643326144,17.244552796454656,9.73226692276252,30.119171944270462,0.09499750485023442,0.3248772377431205,-4.773959005888173e-15,-6.1039676565947006e-15,0.28160104300150124
flicker_FM,14000000.0,1e-08,9.438182048577131e-09,-31.0,87,2027222087,2026111187,0,,,,,0.21996496588351583,0.6153116485309322,0.20500075271870868,0.5826662410938084,1.0417825121717277,15.8851044490948,7.259346185341353,28.935824084793154,0.059018424160848224,0.09398443492956628,-1.9012569296705806e-15,-5.026978894394505e-16,0.5254781370003911
flicker_FM,14000000.0,1e-08,9.349641733426456e-09,-31.0,88,2027222088,2026111188,0,,,,,0.32921346248205674,1.2201662034596523,0.2448151823388194,0.910159597181966,1.5316803909795178,19.12934271568926,8.30313149389953,31.02381535492664,0.16211152221887407,-0.2548830172077401,-9.103828801926284e-15,1.4406796882025099e-15,0.4276594919992931
flicker_FM,14000000.0,1e-08,9.349641733426456e-09,-30.5,88,2027222088,2026101188,0,,,,,0.32921346248205674,1.2201662034596523,0.2448151823388194,0.910159597181966,1.5316803909795178,19.12934271568926,8.30313149389953,31.02381535492664,0.16211152221887407,-0.2548830172077401,-9.103828801926284e-15,1.4406796882025099e-15,0.5203780690007989
flicker_FM,14000000.0,1e-08,1.1110637328847045e-08,-30.5,91,2027222091,2026101191,0,,,,,0.2646193850241628,0.8053422323881313,0.25604531693177235,0.7264654252259743,1.2830417369659493,30.2417711758841,14.49572784395073,46.940509913368174,-0.040629337892138524,0.09111897090798494,6.557254739192331e-15,-1.1157843415631908e-15,0.05554500100151927
flicker_FM,14000000.0,1e-08,1.1110637328847045e-08,-31.0,91,2027222091,2026111191,0,,,,,0.2646193850241628,0.8053422323881313,0.25604531693177235,0.7264654252259743,1.2830417369659493,30.2417711758841,14.49572784395073,46.940509913368174,-0.040629337892138524,0.09111897090798494,6.557254739192331e-15,-1.1157843415631908e-15,0.06031364999944344
flicker_FM,14000000.0,1e-08,1.1261863985772986e-08,-30.5,92,2027222092,2026101192,0,,,,,0.32788128392760385,0.8052446300418091,0.2891846692986517,0.6503727744206617,1.183588204945519,33.848841492270594,17.095521580510777,66.45674134888593,0.08715754115856159,-0.21939437885877827,-5.218048215738236e-15,2.254919568034021e-15,0.06155860900071275
flicker_FM,14000000.0,1e-08,1.1261863985772986e-08,-31.0,92,2027222092,2026111192,0,,,,,0.32788128392760385,0.8052446300418091,0.2891846692986517,0.6503727744206617,1.183588204945519,33.848841492270594,17.095521580510777,66.45674134888593,0.08715754115856159,-0.21939437885877827,-5.218048215738236e-15,2.254919568034021e-15,0.05065685699992173
flicker_FM,14000000.0,1e-08,1.0142298570846236e-08,-31.0,89,2027222089,2026111189,0,,,,,0.287749803588324,0.6660261655730121,0.19741332628421807,0.4973554316524884,0.9335018643326144,17.244552796454656,9.73226692276252,30.119171944270462,0.09499750485023442,0.3248772377431205,-4.773959005888173e-15,-6.1039676565947006e-15,0.41949199800001225
flicker_FM,14000000.0,1e-08,1.0983508689860317e-08,-30.5,90,2027222090,2026101190,0,,,,,0.3452746205435694,0.8548655391578504,0.2177099906762113,0.5742923022024662,1.1313273559624784,20.813272511512476,10.078324390284708,37.02006400994958,-0.2568778584914976,-0.13709468968391517,1.8207657603852567e-14,4.899595476697986e-16,0.5439343699999881
flicker_FM,14000000.0,1e-08,1.0983508689860317e-08,-31.0,90,2027222090,2026111190,0,,,,,0.3452746205435694,0.8548655391578504,0.2177099906762113,0.5742923022024662,1.1313273559624784,20.813272511512476,10.078324390284708,37.02006400994958,-0.2568778584914976,-0.13709468968391517,1.8207657603852567e-14,4.899595476697986e-16,0.540131781999662
flicker_FM,14000000.0,1e-08,1.04829876646977e-08,-30.5,93,2027222093,2026101193,1,K1ABC FN42 33,-30,0,10.140200,0.42235025948750166,0.9434731806746788,0.22074263277237946,0.6092211790366667,1.1372590976916208,19.812833286658744,8.74163693467543,33.15023487794501,-0.33425200163801205,0.22579834246322558,2.4480417692984702e-14,-6.291519222096723e-15,0.28615635100140935
flicker_FM,14000000.0,1e-08,9.700393859533728e-09,-30.5,94,2027222094,2026101194,1,K1ABC FN42 33,-29,0,10.140200,0.26452255986771045,0.6332670678111949,0.21245406718522014,0.5212318441853324,1.0136031835624517,21.127736043937475,9.852989322595601,39.27179900061296,0.15023417294551145,0.08526016028239691,-1.1823875212257917e-14,-1.6149924337041019e-15,0.07234513000003062
flicker_FM,14000000.0,1e-08,1.04829876646977e-08,-31.0,93,2027222093,2026111193,0,,,,,0.42235025948750166,0.9434731806746788,0.22074263277237946,0.6092211790366667,1.1372590976916208,19.812833286658744,8.74163693467543,33.15023487794501,-0.33425200163801205,0.22579834246322558,2.4480417692984702e-14,-6.291519222096723e-15,0.4548839630006114
flicker_FM,14000000.0,1e-08,9.351312595131072e-09,-31.0,95,2027222095,2026111195,0,,,,,0.27501499060153384,0.818383941061202,0.22400799010141287,0.6165805462001799,1.2026701418584276,14.013225495263605,6.885540639668908,25.72939590874291,0.13017093910638414,0.1621959982357293,-1.1213252548714081e-14,-5.050908703605036e-15,0.43851299800007837
flicker_FM,14000000.0,1e-08,9.700393859533728e-09,-31.0,94,2027222094,2026111194,0,,,,,0.26452255986771045,0.6332670678111949,0.21245406718522014,0.5212318441853324,1.0136031835624517,21.127736043937475,9.852989322595601,39.27179900061296,0.15023417294551145,0.08526016028239691,-1.1823875212257917e-14,-1.6149924337041019e-15,0.5210329099991213
flicker_FM,14000000.0,1e-08,9.351312595131072e-09,-30.5,95,2027222095,2026101195,0,,,,,0.27501499060153384,0.818383941061202,0.22400799010141287,0.6165805462001799,1.2026701418584276,14.013225495263605,6.885540639668908,25.72939590874291,0.13017093910638414,0.1621959982357293,-1.1213252548714081e-14,-5.050908703605036e-15,0.5078928339989943
flicker_FM,14000000.0,1e-08,9.931538803300162e-09,-30.5,96,2027222096,2026101196,0,,,,,0.38907796853592597,0.8286068283568411,0.25154374715365185,0.7141312241055084,1.2659085510820423,25.62639034657116,15.749509930818485,50.59128505522487,0.257372287587827,-0.2513952082953582,-2.2815083156046967e-14,4.192925937178282e-15,0.5150094220007304
flicker_FM,14000000.0,1e-08,1.0450504762622553e-08,-30.5,97,2027222097,2026101197,1,K1ABC FN42 33,-30,0,10.140200,0.247248268494198,0.6746257816332079,0.2252175237382362,0.5726739354872111,1.0517494734749284,21.346974416645917,10.302583882304914,37.48692912483348,-0.09094137883986204,-0.08179429250038946,6.772360450213455e-15,-1.3818343198353405e-15,0.24067842900149117
flicker_FM,14000000.0,1e-08,9.931538803300162e-09,-31.0,96,2027222096,2026111196,0,,,,,0.38907796853592597,0.8286068283568411,0.25154374715365185,0.7141312241055084,1.2659085510820423,25.62639034657116,15.749509930818485,50.59128505522487,0.257372287587827,-0.2513952082953582,-2.2815083156046967e-14,4.192925937178282e-15,0.5126067559995136
flicker_FM,14000000.0,1e-08,1.0450504762622553e-08,-31.0,97,2027222097,2026111197,0,,,,,0.247248268494198,0.6746257816332079,0.2252175237382362,0.5726739354872111,1.0517494734749284,21.346974416645917,10.302583882304914,37.48692912483348,-0.09094137883986204,-0.08179429250038946,6.772360450213455e-15,-1.3818343198353405e-15,0.5149151280002116
