replicate,bDA,status,iterations,error
767,12.184960427268571,success,5,
768,9.017114620120063,success,4,
769,11.416852506957545,success,5,
770,11.168887150827272,success,4,
771,11.023333524275762,success,5,
772,10.100149982270565,success,4,
773,9.509866658147931,success,4,
774,9.913208173835704,success,4,
775,9.54371886764239,success,4,
776,9.73083535714274,success,4,
777,9.356437020431047,success,5,
778,10.779699509549031,success,5,
779,9.830023396008327,success,5,
780,10.00779678537098,success,4,
781,10.0478064532076,success,5,
782,10.309218919445192,success,5,
783,12.143439467029543,success,5,
784,9.403125355434778,success,5,
785,10.788649498646214,success,4,
786,8.795075161572171,success,5,
787,11.04014396248578,success,4,
788,8.939910402023273,success,4,
789,8.920953263294406,success,5,
790,9.963439438775042,success,5,
791,9.26029427806279,success,5,
792,11.145565607670191,success,4,
793,10.125272801442106,success,4,
794,9.521574495338415,success,4,
795,8.856445303476482,success,4,
796,9.497639075674668,success,5,
797,10.09736452873151,success,5,
798,10.938394359529324,success,5,
799,10.161568208869612,success,4,
800,11.706633842737238,success,5,
801,9.971721937575742,success,5,
802,8.840064516753696,success,5,
803,10.74474946544759,success,4,
804,9.63601213326524,success,5,
805,10.515863165591439,success,4,
806,10.707883937462583,success,5,
807,8.800061113756845,success,4,
808,8.871796802857657,success,5,
809,12.439198656213001,success,5,
810,11.64385020188077,success,5,
811,9.316330517819035,success,5,
812,9.398557503717663,success,5,
813,12.382140666448569,success,5,
814,9.62090278597242,success,5,
815,9.411677227571056,success,5,
816,11.2405445322613,success,5,
817,9.153102989122198,success,4,
818,8.096056818082543,success,5,
819,8.661476834657728,success,5,
820,10.793733218726612,success,4,
821,10.661025548749164,success,5,
822,8.15013298988293,success,5,
823,9.975937853662915,success,4,
824,11.119226825135701,success,4,
825,11.696777972254903,success,5,
826,9.95552533423071,success,5,
827,10.103704018771761,success,4,
828,11.548567507450121,success,5,
829,10.253641837976131,success,5,
830,11.058654300339697,success,5,
831,8.863326504936193,success,5,
832,10.780757461899283,success,4,
833,11.324808450258653,success,5,
834,10.126839081899368,success,4,
835,10.30481336353082,success,5,
836,10.546532600132094,success,5,
837,10.386342095697174,success,5,
838,10.289934277974012,success,4,
839,12.167129869963622,success,5,
840,9.550797967255226,success,5,
841,9.541145849547581,success,4,
842,8.431090579509942,success,4,
843,10.427271304196864,success,5,
844,9.641862707565743,success,5,
845,10.496322516893812,success,4,
846,10.180291784953866,success,4,
847,10.289069015294107,success,5,
848,9.705771977278333,success,4,
849,8.847272496886562,success,5,
850,9.327751192159214,success,4,
851,8.77107199117774,success,4,
852,9.297929916520964,success,5,
853,10.559746222450942,success,4,
854,10.171691101382605,success,4,
855,9.876174194416539,success,4,
856,12.039945885812838,success,5,
857,10.543107557183886,success,4,
858,10.335322164571988,success,5,
859,9.665245181214688,success,4,
860,9.060147279843886,success,5,
861,9.977998725748101,success,4,
862,9.436476823210969,success,5,
863,9.488138838868254,success,4,
864,9.858654778386748,success,4,
865,10.857323123707378,success,5,
866,9.412186099822161,success,5,
867,11.275510765483341,success,5,
868,8.877361890352232,success,4,
869,10.36914017300879,success,5,
870,10.553686099597467,success,5,
871,10.509747223617794,success,5,
872,10.603048602918875,success,4,
873,9.164728365586377,success,5,
874,10.10352553185955,success,4,
875,8.482177866618978,success,5,
876,9.748804637747435,success,4,
877,10.831984392001331,success,5,
878,9.821550431772126,success,4,
879,11.862472983746969,success,5,
880,9.583816568137248,success,5,
881,9.664350594073264,success,4,
882,11.433717130787779,success,5,
883,11.724341020155146,success,5,
884,10.472343677327187,success,4,
885,10.43637235927098,success,4,
886,10.119322207323007,success,4,
887,9.897146048249358,success,5,
888,9.96946413836474,success,5,
889,9.5638453477351,success,5,
890,10.514823459749449,success,4,
891,11.119694017341184,success,5,
892,10.354058095758173,success,5,
893,10.221739222009557,success,5,
894,10.825751218635677,success,5,
895,11.635067500002163,success,5,
896,12.506797042617876,success,5,
897,9.394965385287481,success,5,
898,9.541355435243608,success,5,
899,10.467654572364633,success,4,
900,11.31045475048165,success,5,
901,10.650414167848668,success,4,
902,11.656237323558177,success,4,
903,10.098761655100528,success,4,
904,11.379999506221274,success,5,
905,11.099106227161252,success,5,
906,9.684803205146691,success,5,
907,10.516332446697131,success,5,
908,10.573660413395748,success,4,
909,8.446587369459142,success,5,
