snr_db,linear_drift_hz,A_res_hz,trial_index,seed,decoded_success,decoded_message,reported_snr,reported_drift,reported_frequency,runtime_seconds
-30.5,0.0,0.5,100,2026103100,0,,,,,0.42309864399976505
-30.5,0.0,0.5,99,2026103099,0,,,,,0.5064024389994302
-30.5,0.0,0.5,101,2026103101,0,,,,,0.5111975449999591
-30.5,0.0,0.5,102,2026103102,0,,,,,0.51152823800021
-30.5,0.0,0.5,104,2026103104,1,K1ABC FN42 33,-29,0,10.140200,0.2824850899996818
-30.5,0.0,0.5,103,2026103103,0,,,,,0.5308832689997871
-30.5,0.0,0.5,108,2026103108,0,,,,,0.03877581100005045
-30.5,0.0,0.5,107,2026103107,0,,,,,0.43221677800011093
-30.5,0.0,0.5,105,2026103105,0,,,,,0.5124279559995557
-30.5,0.0,0.5,106,2026103106,0,,,,,0.5110674249999647
-30.5,0.0,0.5,111,2026103111,1,K1ABC FN42 33,-31,0,10.140200,0.09679501699974935
-30.5,0.0,0.5,109,2026103109,0,,,,,0.5331531390002056
-30.5,0.0,0.5,110,2026103110,0,,,,,0.4294402359992091
-30.5,0.0,0.5,112,2026103112,0,,,,,0.5129958239995176
-30.5,0.0,0.5,113,2026103113,0,,,,,0.5243647260003854
-30.5,0.0,0.5,114,2026103114,0,,,,,0.5269442469998467
-30.5,0.0,0.5,115,2026103115,0,,,,,0.5664462610002374
-30.5,0.0,0.5,117,2026103117,0,,,,,0.44492290500056697
-30.5,0.0,0.5,116,2026103116,0,,,,,0.5359095390003858
-30.5,0.0,0.5,118,2026103118,0,,,,,0.5289028770002915
-30.5,0.0,0.5,119,2026103119,0,,,,,0.5180349689999275
-30.5,0.0,0.5,121,2026103121,0,,,,,0.5140904280005998
-30.5,0.0,0.5,120,2026103120,0,,,,,0.5346400239996001
-30.5,0.0,0.5,122,2026103122,0,,,,,0.5165400900004897
-30.5,0.0,0.5,123,2026103123,0,,,,,0.49926716099980695
-30.5,0.0,0.5,125,2026103125,0,,,,,0.4177253420002671
-30.5,0.0,0.5,128,2026103128,1,K1ABC FN42 33,-31,0,10.140200,0.05676033799954894
-30.5,0.0,0.5,124,2026103124,0,,,,,0.5296085689997199
-30.5,0.0,0.5,126,2026103126,0,,,,,0.5141903739995541
-30.5,0.0,0.5,127,2026103127,0,,,,,0.42983141300010175
-30.5,0.0,0.5,132,2026103132,1,K1ABC FN42 33,-30,0,10.140200,0.04368408099981025
-30.5,0.0,0.5,129,2026103129,0,,,,,0.5269768540001678
-30.5,0.0,0.5,130,2026103130,0,,,,,0.49273303900008614
-30.5,0.0,0.5,131,2026103131,0,,,,,0.4945407810000688
-30.5,0.0,0.5,133,2026103133,0,,,,,0.4937078089997158
-30.5,0.0,0.5,134,2026103134,0,,,,,0.505989444000079
-30.5,0.0,0.5,135,2026103135,0,,,,,0.503284731000349
-30.5,0.0,0.5,138,2026103138,1,K1ABC FN42 33,-30,0,10.140200,0.05046448499979306
-30.5,0.0,0.5,136,2026103136,0,,,,,0.4960334300003524
-30.5,0.0,0.5,141,2026103141,1,K1ABC FN42 33,-30,0,10.140200,0.05650778099970921
-30.5,0.0,0.5,137,2026103137,0,,,,,0.5164424329996109
-30.5,0.0,0.5,139,2026103139,0,,,,,0.4140924069997709
-30.5,0.0,0.5,140,2026103140,0,,,,,0.4215650240003015
-30.5,0.0,0.5,142,2026103142,0,,,,,0.5076582130004681
-30.5,0.0,0.5,143,2026103143,0,,,,,0.5102997300000425
-30.5,0.0,0.5,144,2026103144,0,,,,,0.5095305940003527
-30.5,0.0,0.5,146,2026103146,1,K1ABC FN42 33,-31,0,10.140200,0.0925859600001786
-30.5,0.0,0.5,145,2026103145,0,,,,,0.5252340260003621
-30.5,0.0,0.5,149,2026103149,0,,,,,0.43332998900041275
-30.5,0.0,0.5,147,2026103147,0,,,,,0.5260076020003908
-30.5,0.0,0.5,148,2026103148,0,,,,,0.5193972749993918
-30.5,0.0,0.5,153,2026103153,0,,,,,0.05167434200029675
-30.5,0.0,0.5,150,2026103150,0,,,,,0.534100085999853
-30.5,0.0,0.5,151,2026103151,0,,,,,0.550421739999365
-30.5,0.0,0.5,152,2026103152,0,,,,,0.5572347880006419
-30.5,0.0,0.5,154,2026103154,0,,,,,0.5527873679993718
-30.5,0.0,0.5,155,2026103155,0,,,,,0.5478594719998
-30.5,0.0,0.5,157,2026103157,0,,,,,0.4372155270002622
-30.5,0.0,0.5,156,2026103156,0,,,,,0.5465901519992258
-30.5,0.0,0.5,159,2026103159,0,,,,,0.4322253260006619
-30.5,0.0,0.5,158,2026103158,0,,,,,0.457828896999672
-30.5,0.0,0.5,163,2026103163,0,,,,,0.04652709199945093
-30.5,0.0,0.5,162,2026103162,1,K1ABC FN42 33,-31,0,10.140200,0.09190124599990668
-30.5,0.0,0.5,161,2026103161,0,,,,,0.5487726219998876
-30.5,0.0,0.5,165,2026103165,0,,,,,0.5376797980006813
-30.5,0.0,0.5,160,2026103160,0,,,,,0.920975355000337
-30.5,0.0,0.5,166,2026103166,0,,,,,0.5369470450004883
-30.5,0.0,0.5,167,2026103167,0,,,,,0.4332094409992351
-30.5,0.0,0.5,164,2026103164,0,,,,,1.0308284100001401
-30.5,0.0,0.5,168,2026103168,0,,,,,0.5216056259996549
-30.5,0.0,0.5,170,2026103170,0,,,,,0.5262050040000759
-30.5,0.0,0.5,169,2026103169,0,,,,,0.5274264499994388
-30.5,0.0,0.5,171,2026103171,0,,,,,0.5105935869996756
-30.5,0.0,0.5,175,2026103175,1,K1ABC FN42 33,-31,0,10.140200,0.10799872299958224
-30.5,0.0,0.5,172,2026103172,0,,,,,0.5129812969998966
-30.5,0.0,0.5,173,2026103173,0,,,,,0.5082723890000125
-30.5,0.0,0.5,174,2026103174,0,,,,,0.5132003649996477
-30.5,0.0,0.5,176,2026103176,0,,,,,0.517926000999978
-30.5,0.0,0.5,180,2026103180,1,K1ABC FN42 33,-31,0,10.140200,0.05516328500016243
-30.5,0.0,0.5,177,2026103177,0,,,,,0.5165241299991976
-30.5,0.0,0.5,179,2026103179,0,,,,,0.4311393309999403
-30.5,0.0,0.5,178,2026103178,0,,,,,0.5247524090000297
-30.5,0.0,0.5,181,2026103181,0,,,,,0.5307935099999668
-30.5,0.0,0.5,182,2026103182,0,,,,,0.5092727359997298
-30.5,0.0,0.5,183,2026103183,0,,,,,0.4358428179994007
-30.5,0.0,0.5,187,2026103187,1,K1ABC FN42 33,-30,0,10.140200,0.07998939599929145
-30.5,0.0,0.5,184,2026103184,0,,,,,0.529459160999977
-30.5,0.0,0.5,189,2026103189,1,K1ABC FN42 33,-29,0,10.140200,0.056167650999668695
-30.5,0.0,0.5,185,2026103185,0,,,,,0.5383335619999343
-30.5,0.0,0.5,186,2026103186,0,,,,,0.5328993089997311
-30.5,0.0,0.5,188,2026103188,0,,,,,0.5226781510000365
-30.5,0.0,0.5,190,2026103190,0,,,,,0.5333886399994299
-30.5,0.0,0.5,194,2026103194,1,K1ABC FN42 33,-30,0,10.140200,0.0819790319992535
-30.5,0.0,0.5,191,2026103191,0,,,,,0.5038764689998061
-30.5,0.0,0.5,192,2026103192,0,,,,,0.524453750000248
-30.5,0.0,0.5,193,2026103193,0,,,,,0.5144781129993135
-30.5,0.0,0.5,196,2026103196,0,,,,,0.4144876109994584
-30.5,0.0,0.5,195,2026103195,0,,,,,0.5195550279995587
-30.5,0.0,0.5,199,2026103199,0,,,,,0.20168668600035744
-30.5,0.0,0.5,197,2026103197,0,,,,,0.524896923999222
-30.5,0.0,0.5,198,2026103198,0,,,,,0.5149186099997678
-30.5,0.5,0.0,3,2026103003,0,,,,,0.1422391530004461
-30.5,0.5,0.0,0,2026103000,0,,,,,0.5271551430005275
-30.5,0.5,0.0,2,2026103002,0,,,,,0.5224054039999828
-30.5,0.5,0.0,1,2026103001,0,,,,,0.5267761550003343
-30.5,0.5,0.0,4,2026103004,0,,,,,0.5364541290000489
-30.5,0.5,0.0,5,2026103005,0,,,,,0.5218402000000424
-30.5,0.5,0.0,7,2026103007,0,,,,,0.4222838119994776
-30.5,0.5,0.0,10,2026103010,1,K1ABC FN42 33,-30,0,10.140200,0.04741584400017018
-30.5,0.5,0.0,6,2026103006,0,,,,,0.5170050030001221
-30.5,0.5,0.0,8,2026103008,1,K1ABC FN42 33,-31,0,10.140200,0.3646132949997991
-30.5,0.5,0.0,9,2026103009,0,,,,,0.5034912090004582
-30.5,0.5,0.0,14,2026103014,1,K1ABC FN42 33,-30,0,10.140200,0.044058325000150944
-30.5,0.5,0.0,11,2026103011,0,,,,,0.5151621110007909
-30.5,0.5,0.0,16,2026103016,0,,,,,0.04462063099981606
-30.5,0.5,0.0,12,2026103012,0,,,,,0.5345326469996508
-30.5,0.5,0.0,17,2026103017,1,K1ABC FN42 33,-31,0,10.140200,0.07480765400032396
-30.5,0.5,0.0,19,2026103019,1,K1ABC FN42 33,-30,0,10.140200,0.0508480899998176
-30.5,0.5,0.0,13,2026103013,0,,,,,0.5183747330002006
-30.5,0.5,0.0,15,2026103015,0,,,,,0.546515031999661
-30.5,0.5,0.0,18,2026103018,0,,,,,0.5094727149999017
-30.5,0.5,0.0,21,2026103021,1,K1ABC FN42 33,-31,0,10.140200,0.38821551599994564
-30.5,0.5,0.0,20,2026103020,0,,,,,0.42576940700018895
-30.5,0.5,0.0,22,2026103022,1,K1ABC FN42 33,-31,0,10.140200,0.2715184609996868
-30.5,0.5,0.0,25,2026103025,1,K1ABC FN42 33,-30,0,10.140200,0.254677152000113
-30.5,0.5,0.0,24,2026103024,0,,,,,0.522048998000173
-30.5,0.5,0.0,23,2026103023,0,,,,,0.540541444000155
-30.5,0.5,0.0,27,2026103027,1,K1ABC FN42 33,-30,0,10.140200,0.2819978009993065
-30.5,0.5,0.0,30,2026103030,1,K1ABC FN42 33,-31,0,10.140200,0.06277143000079377
-30.5,0.5,0.0,26,2026103026,0,,,,,0.5341891680000117
-30.5,0.5,0.0,29,2026103029,1,K1ABC FN42 33,-30,0,10.140200,0.2450320850002754
-30.5,0.5,0.0,33,2026103033,1,K1ABC FN42 33,-30,0,10.140200,0.049538691999259754
-30.5,0.5,0.0,34,2026103034,0,YN8IPR FI73 33,,,,0.0743629950002287
-30.5,0.5,0.0,28,2026103028,0,,,,,0.4191386620004778
-30.5,0.5,0.0,35,2026103035,1,K1ABC FN42 33,-31,0,10.140200,0.05374035100066976
-30.5,0.5,0.0,31,2026103031,0,,,,,0.5249805879993801
-30.5,0.5,0.0,38,2026103038,1,K1ABC FN42 33,-31,0,10.140200,0.05828805300006934
-30.5,0.5,0.0,32,2026103032,0,,,,,0.5203117219998603
-30.5,0.5,0.0,37,2026103037,1,K1ABC FN42 33,-32,0,10.140200,0.3382304880005904
-30.5,0.5,0.0,41,2026103041,1,K1ABC FN42 33,-31,0,10.140200,0.11586924600032944
-30.5,0.5,0.0,36,2026103036,0,,,,,0.5148191669995867
-30.5,0.5,0.0,39,2026103039,1,K1ABC FN42 33,-30,0,10.140200,0.2681845369997973
-30.5,0.5,0.0,42,2026103042,1,K1ABC FN42 33,-31,0,10.140200,0.09601497600033326
-30.5,0.5,0.0,45,2026103045,1,K1ABC FN42 33,-30,0,10.140200,0.05982334700001957
-30.5,0.5,0.0,43,2026103043,1,K1ABC FN42 33,-31,0,10.140200,0.25709969799936516
-30.5,0.5,0.0,44,2026103044,1,K1ABC FN42 33,-31,0,10.140200,0.26587027900040994
-30.5,0.5,0.0,40,2026103040,0,,,,,0.5308182150001812
-30.5,0.5,0.0,47,2026103047,0,ZK9AUS OM58 33,,,,0.11110991399982595
-30.5,0.5,0.0,49,2026103049,1,K1ABC FN42 33,-30,0,10.140200,0.24078726800053118
-30.5,0.5,0.0,46,2026103046,0,,,,,0.5203923519993623
-30.5,0.5,0.0,52,2026103052,1,K1ABC FN42 33,-30,0,10.140200,0.08458811799937394
-30.5,0.5,0.0,48,2026103048,0,,,,,0.5268478699999832
-30.5,0.5,0.0,54,2026103054,1,K1ABC FN42 33,-30,0,10.140200,0.05015819900017959
-30.5,0.5,0.0,50,2026103050,0,,,,,0.49970449000011286
-30.5,0.5,0.0,55,2026103055,1,K1ABC FN42 33,-31,0,10.140200,0.0972254559992507
-30.5,0.5,0.0,53,2026103053,1,K1ABC FN42 33,-31,0,10.140200,0.25721599999997125
-30.5,0.5,0.0,51,2026103051,0,,,,,0.5299821819999124
-30.5,0.5,0.0,56,2026103056,1,K1ABC FN42 33,-31,0,10.140200,0.2501310889992965
-30.5,0.5,0.0,59,2026103059,1,K1ABC FN42 33,-31,0,10.140200,0.2512524029998531
-30.5,0.5,0.0,57,2026103057,0,,,,,0.43553772999985085
-30.5,0.5,0.0,60,2026103060,1,K1ABC FN42 33,-30,0,10.140200,0.37549652400048217
-30.5,0.5,0.0,58,2026103058,0,,,,,0.537225290000606
-30.5,0.5,0.0,61,2026103061,0,,,,,0.5183608759998606
-30.5,0.5,0.0,62,2026103062,0,,,,,0.5324395919997187
-30.5,0.5,0.0,66,2026103066,1,K1ABC FN42 33,-30,0,10.140200,0.04987282000001869
-30.5,0.5,0.0,63,2026103063,0,,,,,0.5264424719998715
-30.5,0.5,0.0,64,2026103064,0,,,,,0.5288231320000705
-30.5,0.5,0.0,65,2026103065,1,K1ABC FN42 33,-30,0,10.140200,0.26290453799992974
-30.5,0.5,0.0,69,2026103069,1,K1ABC FN42 33,-31,0,10.140200,0.15206255900011456
-30.5,0.5,0.0,71,2026103071,1,K1ABC FN42 33,-30,0,10.140200,0.05417033599951537
-30.5,0.5,0.0,67,2026103067,0,,,,,0.5349858929994298
-30.5,0.5,0.0,72,2026103072,1,K1ABC FN42 33,-31,0,10.140200,0.26643110399982106
-30.5,0.5,0.0,68,2026103068,0,,,,,0.5373136400003204
-30.5,0.5,0.0,70,2026103070,0,,,,,0.5335094570000365
-30.5,0.5,0.0,73,2026103073,1,K1ABC FN42 33,-31,0,10.140200,0.18606509500023094
-30.5,0.5,0.0,77,2026103077,1,K1ABC FN42 33,-30,0,10.140200,0.05583477300024242
-30.5,0.5,0.0,75,2026103075,1,K1ABC FN42 33,-30,0,10.140200,0.2687329509999472
-30.5,0.5,0.0,74,2026103074,1,K1ABC FN42 33,-30,0,10.140200,0.320049342000857
-30.5,0.5,0.0,79,2026103079,1,K1ABC FN42 33,-30,0,10.140200,0.051001304000237724
-30.5,0.5,0.0,81,2026103081,1,K1ABC FN42 33,-30,0,10.140200,0.057100990999970236
-30.5,0.5,0.0,76,2026103076,1,K1ABC FN42 33,-30,0,10.140200,0.266152332999809
-30.5,0.5,0.0,80,2026103080,1,K1ABC FN42 33,-32,0,10.140200,0.25661610800034396
-30.5,0.5,0.0,78,2026103078,0,,,,,0.5435111959995993
-30.5,0.5,0.0,82,2026103082,0,,,,,0.5290063710008326
-30.5,0.5,0.0,83,2026103083,0,,,,,0.5458671370006414
-30.5,0.5,0.0,84,2026103084,0,,,,,0.5160594620001575
-30.5,0.5,0.0,87,2026103087,1,K1ABC FN42 33,-30,0,10.140200,0.27136242400047195
-30.5,0.5,0.0,89,2026103089,1,K1ABC FN42 33,-31,0,10.140200,0.04629694000050222
-30.5,0.5,0.0,85,2026103085,0,,,,,0.5268683710000914
-30.5,0.5,0.0,86,2026103086,0,,,,,0.5331519740002477
-30.5,0.5,0.0,88,2026103088,0,,,,,0.5251168289996713
-30.5,0.5,0.0,93,2026103093,1,K1ABC FN42 33,-29,0,10.140200,0.04596595000020898
-30.5,0.5,0.0,90,2026103090,0,,,,,0.5142052749997674
-30.5,0.5,0.0,91,2026103091,0,,,,,0.5206345180004064
-30.5,0.5,0.0,96,2026103096,1,K1ABC FN42 33,-31,0,10.140200,0.04716768700018292
-30.5,0.5,0.0,92,2026103092,0,,,,,0.5354320409996944
-30.5,0.5,0.0,94,2026103094,0,,,,,0.5151641759994163
-30.5,0.5,0.0,95,2026103095,0,,,,,0.6191422629999579
-30.5,0.5,0.0,97,2026103097,0,,,,,0.5428493509998589
-30.5,0.5,0.0,100,2026103100,1,K1ABC FN42 33,-30,0,10.140200,0.08095880400014721
-30.5,0.5,0.0,98,2026103098,0,,,,,0.6500934530004088
-30.5,0.5,0.0,101,2026103101,1,K1ABC FN42 33,-30,0,10.140200,0.30315334500028257
-30.5,0.5,0.0,99,2026103099,0,,,,,0.6655647469997348
-30.5,0.5,0.0,102,2026103102,0,,,,,0.5706055749997176
-30.5,0.5,0.0,105,2026103105,1,K1ABC FN42 33,-31,0,10.140200,0.2684038990000772
-30.5,0.5,0.0,106,2026103106,0,,,,,0.11051894599950174
-30.5,0.5,0.0,103,2026103103,0,,,,,0.5522935910003071
-30.5,0.5,0.0,107,2026103107,1,K1ABC FN42 33,-29,0,10.140200,0.12258785500034719
-30.5,0.5,0.0,104,2026103104,0,,,,,0.5384474200000113
-30.5,0.5,0.0,108,2026103108,1,K1ABC FN42 33,-30,0,10.140200,0.15797501700035355
-30.5,0.5,0.0,111,2026103111,1,K1ABC FN42 33,-30,0,10.140200,0.09406620699974155
-30.5,0.5,0.0,112,2026103112,1,K1ABC FN42 33,-31,0,10.140200,0.30508704200019565
-30.5,0.5,0.0,110,2026103110,0,,,,,0.4317544759996963
-30.5,0.5,0.0,113,2026103113,1,K1ABC FN42 33,-30,0,10.140200,0.3651958700002069
-30.5,0.5,0.0,109,2026103109,0,,,,,0.5304243079999651
-30.5,0.5,0.0,114,2026103114,1,K1ABC FN42 33,-31,0,10.140200,0.2414921179997691
-30.5,0.5,0.0,116,2026103116,1,K1ABC FN42 33,-30,0,10.140200,0.3178543260000879
-30.5,0.5,0.0,115,2026103115,0,,,,,0.5311674049999056
-30.5,0.5,0.0,117,2026103117,0,,,,,0.5230775680001898
-30.5,0.5,0.0,118,2026103118,0,,,,,0.5507356369998888
-30.5,0.5,0.0,119,2026103119,0,,,,,0.5079917680004655
-30.5,0.5,0.0,122,2026103122,1,K1ABC FN42 33,-30,0,10.140200,0.2562508480004908
-30.5,0.5,0.0,120,2026103120,0,,,,,0.5245466240003225
-30.5,0.5,0.0,121,2026103121,0,,,,,0.504886123999313
-30.5,0.5,0.0,126,2026103126,1,K1ABC FN42 33,-30,0,10.140200,0.06295114000022295
-30.5,0.5,0.0,127,2026103127,1,K1ABC FN42 33,-30,0,10.140200,0.0551476159998856
-30.5,0.5,0.0,123,2026103123,0,,,,,0.512624835000679
-30.5,0.5,0.0,124,2026103124,0,,,,,0.5204538650004906
-30.5,0.5,0.0,129,2026103129,1,K1ABC FN42 33,-30,0,10.140200,0.18359637199955614
-30.5,0.5,0.0,125,2026103125,0,,,,,0.5328181229997426
-30.5,0.5,0.0,128,2026103128,0,,,,,0.5325059240003611
-30.5,0.5,0.0,132,2026103132,1,K1ABC FN42 33,-31,0,10.140200,0.2648798380005246
-30.5,0.5,0.0,130,2026103130,0,,,,,0.5262324420000368
-30.5,0.5,0.0,131,2026103131,0,,,,,0.5132621189995916
-30.5,0.5,0.0,133,2026103133,0,,,,,0.5165001730001677
-30.5,0.5,0.0,137,2026103137,1,K1ABC FN42 33,-30,0,10.140200,0.04461235999951896
-30.5,0.5,0.0,134,2026103134,0,,,,,0.5115806719995817
-30.5,0.5,0.0,135,2026103135,0,,,,,0.49736639599996124
-30.5,0.5,0.0,136,2026103136,0,,,,,0.5062485299995387
-30.5,0.5,0.0,140,2026103140,1,K1ABC FN42 33,-31,0,10.140200,0.055340269999760494
-30.5,0.5,0.0,141,2026103141,1,K1ABC FN42 33,-30,0,10.140200,0.147065725000175
-30.5,0.5,0.0,138,2026103138,0,,,,,0.5275255750002543
-30.5,0.5,0.0,139,2026103139,0,,,,,0.5197103450000213
-30.5,0.5,0.0,145,2026103145,1,K1ABC FN42 33,-31,0,10.140200,0.25463872300042567
-30.5,0.5,0.0,142,2026103142,0,,,,,0.530629441000201
-30.5,0.5,0.0,146,2026103146,1,K1ABC FN42 33,-30,0,10.140200,0.08746696599973802
-30.5,0.5,0.0,143,2026103143,0,,,,,0.5297918039996148
-30.5,0.5,0.0,149,2026103149,1,K1ABC FN42 33,-30,0,10.140200,0.05726248099927034
-30.5,0.5,0.0,144,2026103144,0,,,,,0.5406225649994667
-30.5,0.5,0.0,147,2026103147,1,K1ABC FN42 33,-31,0,10.140200,0.26417098499950953
-30.5,0.5,0.0,150,2026103150,1,K1ABC FN42 33,-30,0,10.140200,0.09273000600023806
-30.5,0.5,0.0,152,2026103152,1,K1ABC FN42 33,-30,0,10.140200,0.2586100050002642
-30.5,0.5,0.0,153,2026103153,1,K1ABC FN42 33,-30,0,10.140200,0.28140891600014584
-30.5,0.5,0.0,148,2026103148,0,,,,,0.5558192860007694
-30.5,0.5,0.0,151,2026103151,0,,,,,0.5304883869994228
-30.5,0.5,0.0,154,2026103154,1,K1ABC FN42 33,-29,0,10.140200,0.27250438000010035
-30.5,0.5,0.0,156,2026103156,0,,,,,0.4281461930004298
-30.5,0.5,0.0,155,2026103155,0,,,,,0.5337756260005335
-30.5,0.5,0.0,158,2026103158,1,K1ABC FN42 33,-30,0,10.140200,0.3472194109999691
-30.5,0.5,0.0,161,2026103161,1,K1ABC FN42 33,-31,0,10.140200,0.11306409899952996
-30.5,0.5,0.0,157,2026103157,0,,,,,0.5384650220003095
-30.5,0.5,0.0,162,2026103162,1,K1ABC FN42 33,-30,0,10.140200,0.05586772800052131
-30.5,0.5,0.0,164,2026103164,1,K1ABC FN42 33,-31,0,10.140200,0.05056130699995265
-30.5,0.5,0.0,163,2026103163,1,K1ABC FN42 33,-30,0,10.140200,0.09757093500047631
-30.5,0.5,0.0,159,2026103159,0,,,,,0.5182027549999475
-30.5,0.5,0.0,160,2026103160,0,,,,,0.5405672410006446
-30.5,0.5,0.0,165,2026103165,1,K1ABC FN42 33,-30,0,10.140200,0.3478988040005788
-30.5,0.5,0.0,167,2026103167,1,K1ABC FN42 33,-30,0,10.140200,0.2907593979998637
-30.5,0.5,0.0,168,2026103168,1,K1ABC FN42 33,-30,0,10.140200,0.2532292870000674
-30.5,0.5,0.0,166,2026103166,0,,,,,0.5385515770003622
-30.5,0.5,0.0,171,2026103171,1,K1ABC FN42 33,-30,0,10.140200,0.1856759920001423
-30.5,0.5,0.0,169,2026103169,0,,,,,0.5465831580004306
-30.5,0.5,0.0,170,2026103170,0,,,,,0.5503288259997134
-30.5,0.5,0.0,175,2026103175,1,K1ABC FN42 33,-30,0,10.140200,0.05379544200059172
-30.5,0.5,0.0,172,2026103172,0,,,,,0.5425237139997989
-30.5,0.5,0.0,176,2026103176,1,K1ABC FN42 33,-30,0,10.140200,0.085366506000355
-30.5,0.5,0.0,173,2026103173,0,,,,,0.5402233649992922
-30.5,0.5,0.0,178,2026103178,1,K1ABC FN42 33,-30,0,10.140200,0.07115196199993079
-30.5,0.5,0.0,174,2026103174,0,,,,,0.523865869000474
-30.5,0.5,0.0,179,2026103179,1,K1ABC FN42 33,-30,0,10.140200,0.25652790799995273
-30.5,0.5,0.0,180,2026103180,1,K1ABC FN42 33,-31,0,10.140200,0.2979436389996408
-30.5,0.5,0.0,177,2026103177,0,,,,,0.5202680419997705
-30.5,0.5,0.0,183,2026103183,1,K1ABC FN42 33,-30,0,10.140200,0.10076779999963037
-30.5,0.5,0.0,182,2026103182,1,K1ABC FN42 33,-30,0,10.140200,0.1734424290007155
-30.5,0.5,0.0,186,2026103186,1,K1ABC FN42 33,-30,0,10.140200,0.06328882300022087
-30.5,0.5,0.0,184,2026103184,1,K1ABC FN42 33,-30,0,10.140200,0.2984260279999944
-30.5,0.5,0.0,181,2026103181,0,,,,,0.5326179440007763
-30.5,0.5,0.0,185,2026103185,0,,,,,0.5124365769997894
-30.5,0.5,0.0,187,2026103187,0,,,,,0.5264512129997456
-30.5,0.5,0.0,191,2026103191,1,K1ABC FN42 33,-31,0,10.140200,0.07497940200028097
-30.5,0.5,0.0,189,2026103189,0,,,,,0.4269394269995246
-30.5,0.5,0.0,188,2026103188,0,,,,,0.5109021010002834
-30.5,0.5,0.0,194,2026103194,1,K1ABC FN42 33,-30,0,10.140200,0.20353862199954165
-30.5,0.5,0.0,190,2026103190,0,,,,,0.5101390520003406
-30.5,0.5,0.0,196,2026103196,0,,,,,0.03974463899976399
-30.5,0.5,0.0,197,2026103197,1,K1ABC FN42 33,-30,0,10.140200,0.05338155800018285
-30.5,0.5,0.0,192,2026103192,0,,,,,0.5276633110006514
-30.5,0.5,0.0,193,2026103193,0,,,,,0.5144022920003408
-30.5,0.5,0.0,195,2026103195,1,K1ABC FN42 33,-30,0,10.140200,0.3733874220006328
-30.5,0.5,0.0,199,2026103199,1,K1ABC FN42 33,-30,0,10.140200,0.27171166199968866
-30.5,0.5,0.0,198,2026103198,0,,,,,0.5333638110005268
-30.5,0.5,0.25,0,2026103000,0,,,,,0.5256255379999857
-30.5,0.5,0.25,2,2026103002,1,K1ABC FN42 33,-30,0,10.140200,0.3715829440006928
-30.5,0.5,0.25,1,2026103001,0,,,,,0.511620834000496
-30.5,0.5,0.25,3,2026103003,1,K1ABC FN42 33,-30,0,10.140200,0.23315490000004502
-30.5,0.5,0.25,6,2026103006,1,K1ABC FN42 33,-31,0,10.140200,0.31461113000023033
-30.5,0.5,0.25,4,2026103004,0,,,,,0.5185237409996262
-30.5,0.5,0.25,9,2026103009,1,K1ABC FN42 33,-31,0,10.140200,0.062122859999362845
-30.5,0.5,0.25,5,2026103005,0,,,,,0.5190005719996407
-30.5,0.5,0.25,7,2026103007,0,,,,,0.5071991180002442
-30.5,0.5,0.25,8,2026103008,0,,,,,0.5233792620001623
-30.5,0.5,0.25,10,2026103010,0,,,,,0.41335744699972565
-30.5,0.5,0.25,11,2026103011,0,,,,,0.5398991150004804
-30.5,0.5,0.25,12,2026103012,0,,,,,0.5250104830001874
-30.5,0.5,0.25,14,2026103014,0,,,,,0.4356236590001572
-30.5,0.5,0.25,13,2026103013,0,,,,,0.5314195430000836
-30.5,0.5,0.25,15,2026103015,0,,,,,0.5420403630005239
-30.5,0.5,0.25,16,2026103016,0,,,,,0.5470350350005901
-30.5,0.5,0.25,18,2026103018,1,K1ABC FN42 33,-30,0,10.140200,0.2725083529994663
-30.5,0.5,0.25,21,2026103021,1,K1ABC FN42 33,-31,0,10.140200,0.11587574599980144
-30.5,0.5,0.25,20,2026103020,1,K1ABC FN42 33,-30,0,10.140200,0.25975894699968194
-30.5,0.5,0.25,17,2026103017,0,,,,,0.5487875099997837
-30.5,0.5,0.25,19,2026103019,0,,,,,0.5266777959996034
-30.5,0.5,0.25,23,2026103023,1,K1ABC FN42 33,-30,0,10.140200,0.3308377900002597
-30.5,0.5,0.25,22,2026103022,0,,,,,0.5191643999996813
-30.5,0.5,0.25,24,2026103024,0,,,,,0.5102643180007362
-30.5,0.5,0.25,25,2026103025,0,,,,,0.5274533010006053
-30.5,0.5,0.25,26,2026103026,0,,,,,0.5058075260003534
-30.5,0.5,0.25,28,2026103028,1,K1ABC FN42 33,-30,0,10.140200,0.3755451870001707
-30.5,0.5,0.25,27,2026103027,0,,,,,0.49855461199967976
-30.5,0.5,0.25,29,2026103029,0,,,,,0.5250806789999842
-30.5,0.5,0.25,30,2026103030,0,,,,,0.5179828869995617
-30.5,0.5,0.25,31,2026103031,0,,,,,0.5079046339997149
-30.5,0.5,0.25,32,2026103032,0,,,,,0.5308605990003343
-30.5,0.5,0.25,36,2026103036,1,K1ABC FN42 33,-30,0,10.140200,0.04611133599973982
-30.5,0.5,0.25,37,2026103037,1,K1ABC FN42 33,-31,0,10.140200,0.15172804199937673
-30.5,0.5,0.25,33,2026103033,0,,,,,0.572160785000051
-30.5,0.5,0.25,34,2026103034,0,,,,,0.5156946520000929
-30.5,0.5,0.25,35,2026103035,0,,,,,0.5055120910001278
-30.5,0.5,0.25,38,2026103038,0,,,,,0.5127924950002125
