trajectory_id,family,snr_db,trial_index,seed,decoded_success,tau_seconds,signed_A_res_hz,max_abs_frequency_hz,frequency_rms_hz,frequency_peak_to_peak_hz,max_abs_phase_rad,phase_rms_rad,final_phase_rad,phase_peak_to_peak_rad,correlation_with_negative_quadratic,cosine_similarity_with_negative_quadratic,RMS_shape_difference,max_shape_difference
thermal_tau120_A0.50,thermal,-30.0,93,2026100293,0,120,,0.4999999999999992,0.20841893081844248,0.7327467390021339,31.91875534255751,22.287700226761842,-2.8500205667691958e-12,62.190792831470006,0.9969914656036482,0.9969914656036484,0.051410479910138335,0.16499666409154878
thermal_tau30_A0.25,thermal,-30.5,0,2026110200,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau120_A0.50,thermal,-30.0,99,2026100299,0,120,,0.4999999999999992,0.20841893081844248,0.7327467390021339,31.91875534255751,22.287700226761842,-2.8500205667691958e-12,62.190792831470006,0.9969914656036482,0.9969914656036484,0.051410479910138335,0.16499666409154878
thermal_tau30_A0.25,thermal,-30.5,1,2026110201,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,2,2026110202,0,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,4,2026110204,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,5,2026110205,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,3,2026110203,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,6,2026110206,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,8,2026110208,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,7,2026110207,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,9,2026110209,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,13,2026110213,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,10,2026110210,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,11,2026110211,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,12,2026110212,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,16,2026110216,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,17,2026110217,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,14,2026110214,0,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,19,2026110219,0,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,15,2026110215,0,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,20,2026110220,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,22,2026110222,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,18,2026110218,0,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,24,2026110224,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,23,2026110223,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,25,2026110225,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,21,2026110221,0,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,26,2026110226,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,30,2026110230,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,29,2026110229,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,28,2026110228,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,27,2026110227,0,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,31,2026110231,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,32,2026110232,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,33,2026110233,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,36,2026110236,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,34,2026110234,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,39,2026110239,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,38,2026110238,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,37,2026110237,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,35,2026110235,0,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,42,2026110242,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,40,2026110240,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,45,2026110245,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,41,2026110241,0,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,43,2026110243,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,44,2026110244,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,46,2026110246,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,47,2026110247,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,49,2026110249,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,50,2026110250,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,53,2026110253,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,48,2026110248,0,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,55,2026110255,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,52,2026110252,0,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,51,2026110251,0,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,54,2026110254,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,56,2026110256,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,59,2026110259,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,58,2026110258,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,60,2026110260,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,63,2026110263,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,57,2026110257,0,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,62,2026110262,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,61,2026110261,0,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,67,2026110267,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,64,2026110264,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,69,2026110269,0,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,70,2026110270,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,65,2026110265,0,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,66,2026110266,0,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,71,2026110271,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,68,2026110268,0,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,72,2026110272,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,73,2026110273,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,74,2026110274,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,75,2026110275,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,78,2026110278,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,76,2026110276,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,81,2026110281,0,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,77,2026110277,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,83,2026110283,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,79,2026110279,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,82,2026110282,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,84,2026110284,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,80,2026110280,0,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,86,2026110286,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,89,2026110289,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,85,2026110285,0,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,88,2026110288,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,90,2026110290,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,87,2026110287,0,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,94,2026110294,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,92,2026110292,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,91,2026110291,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,97,2026110297,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,95,2026110295,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,98,2026110298,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,93,2026110293,0,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,96,2026110296,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.25,thermal,-30.5,99,2026110299,1,30,,0.24999999999999983,0.08215075237464613,0.34020843678128015,13.118264357090073,8.475951930527831,-9.086689733983633e-13,23.806064294795796,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.50,thermal,-30.5,0,2026110200,0,30,,0.49999999999999967,0.16430150474929225,0.6804168735625603,26.236528714180146,16.951903861055662,-1.8173379467967266e-12,47.61212858959159,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
thermal_tau30_A0.50,thermal,-30.5,1,2026110201,0,30,,0.49999999999999967,0.16430150474929225,0.6804168735625603,26.236528714180146,16.951903861055662,-1.8173379467967266e-12,47.61212858959159,0.956853229788895,0.9568532297888954,0.1704103778314541,0.4980235217134631
