snr_db,signed_A_res_hz,abs_A_res_hz,trial_index,seed,decoded_success,decoded_message,reported_snr,reported_drift,reported_frequency,runtime_seconds
-30.5,-0.25,0.25,91,2026110291,1,K1ABC FN42 33,-30,0,10.140200,0.25764928799981135
-30.5,-0.25,0.25,95,2026110295,1,K1ABC FN42 33,-30,0,10.140200,0.050259747999916726
-30.5,-0.25,0.25,90,2026110290,1,K1ABC FN42 33,-31,0,10.140200,0.3786981780003771
-30.5,-0.25,0.25,94,2026110294,1,K1ABC FN42 33,-30,0,10.140200,0.24958969699946465
-30.5,-0.25,0.25,93,2026110293,0,,,,,0.5063853329993435
-30.5,-0.25,0.25,98,2026110298,1,K1ABC FN42 33,-31,0,10.140200,0.24024325299978955
-30.5,-0.25,0.25,96,2026110296,0,,,,,0.5512028079992888
-30.5,-0.25,0.25,97,2026110297,0,,,,,0.5192463929997757
-30.5,0.5,0.5,0,2026110200,0,,,,,0.5250663220003844
-30.5,-0.25,0.25,99,2026110299,0,,,,,0.5343670229995041
-30.5,0.5,0.5,2,2026110202,0,,,,,0.41350391800006037
-30.5,0.5,0.5,1,2026110201,0,,,,,0.5308416859998033
-30.5,0.5,0.5,4,2026110204,0,,,,,0.4357314620001489
-30.5,0.5,0.5,3,2026110203,0,,,,,0.5302550739997969
-30.5,0.5,0.5,5,2026110205,0,,,,,0.5144912550003937
-30.5,0.5,0.5,6,2026110206,0,,,,,0.5226076239996473
-30.5,0.5,0.5,7,2026110207,0,,,,,0.5335014299998875
-30.5,0.5,0.5,8,2026110208,0,,,,,0.5913018880000891
-30.5,0.5,0.5,9,2026110209,0,,,,,0.5415228940000816
-30.5,0.5,0.5,11,2026110211,1,K1ABC FN42 33,-30,0,10.140200,0.27751758900012646
-30.5,0.5,0.5,14,2026110214,1,K1ABC FN42 33,-31,0,10.140200,0.060331088000566524
-30.5,0.5,0.5,10,2026110210,0,,,,,0.5417883879999863
-30.5,0.5,0.5,12,2026110212,0,,,,,0.543710643999475
-30.5,0.5,0.5,13,2026110213,0,,,,,0.5445360879994041
-30.5,0.5,0.5,16,2026110216,0,,,,,0.5364190760001293
-30.5,0.5,0.5,15,2026110215,0,,,,,0.5456605770004899
-30.5,0.5,0.5,19,2026110219,0,,,,,0.04963440099982108
-30.5,0.5,0.5,17,2026110217,0,,,,,0.5314954400000715
-30.5,0.5,0.5,18,2026110218,0,,,,,0.527338564999809
-30.5,0.5,0.5,20,2026110220,0,,,,,0.4259413250001671
-30.5,0.5,0.5,21,2026110221,0,,,,,0.5294655190000412
-30.5,0.5,0.5,23,2026110223,1,K1ABC FN42 33,-30,0,10.140200,0.285276499000247
-30.5,0.5,0.5,22,2026110222,0,,,,,0.5344270999994478
-30.5,0.5,0.5,24,2026110224,0,,,,,0.5282003909997002
-30.5,0.5,0.5,25,2026110225,0,,,,,0.4407584409991614
-30.5,0.5,0.5,29,2026110229,1,K1ABC FN42 33,-30,0,10.140200,0.05999307399997633
-30.5,0.5,0.5,27,2026110227,1,K1ABC FN42 33,-30,0,10.140200,0.29770403300062753
-30.5,0.5,0.5,26,2026110226,0,,,,,0.539041857000484
-30.5,0.5,0.5,28,2026110228,0,,,,,0.5353790630006188
-30.5,0.5,0.5,30,2026110230,0,,,,,0.5358474539998497
-30.5,0.5,0.5,31,2026110231,0,,,,,0.5172350550001283
-30.5,0.5,0.5,32,2026110232,0,,,,,0.5236733490000915
-30.5,0.5,0.5,36,2026110236,0,,,,,0.03918064199933724
-30.5,0.5,0.5,33,2026110233,0,,,,,0.523959836999893
-30.5,0.5,0.5,37,2026110237,1,K1ABC FN42 33,-31,0,10.140200,0.2509436520003874
-30.5,0.5,0.5,39,2026110239,0,,,,,0.056488531000468356
-30.5,0.5,0.5,34,2026110234,0,,,,,0.5262708460004433
-30.5,0.5,0.5,35,2026110235,0,,,,,0.549179046000063
-30.5,0.5,0.5,38,2026110238,0,,,,,0.55534539799919
-30.5,0.5,0.5,40,2026110240,0,,,,,0.5202251069995327
-30.5,0.5,0.5,41,2026110241,0,,,,,0.5119585119991825
-30.5,0.5,0.5,42,2026110242,0,,,,,0.4978676210002959
-30.5,0.5,0.5,45,2026110245,1,K1ABC FN42 33,-31,0,10.140200,0.11513769999965007
-30.5,0.5,0.5,43,2026110243,0,,,,,0.49690595799984294
-30.5,0.5,0.5,44,2026110244,0,,,,,0.5234484859993245
-30.5,0.5,0.5,46,2026110246,0,,,,,0.5374011479998444
-30.5,0.5,0.5,47,2026110247,0,,,,,0.5182608610002717
-30.5,0.5,0.5,48,2026110248,0,,,,,0.5271048779995908
-30.5,0.5,0.5,52,2026110252,1,K1ABC FN42 33,-29,0,10.140200,0.05372488000011799
-30.5,0.5,0.5,49,2026110249,0,,,,,0.5419168490006996
-30.5,0.5,0.5,50,2026110250,0,,,,,0.45304426999973657
-30.5,0.5,0.5,51,2026110251,0,,,,,0.5534511380001277
-30.5,0.5,0.5,55,2026110255,0,,,,,0.44109156200011057
-30.5,0.5,0.5,53,2026110253,0,,,,,0.5451157770003192
-30.5,0.5,0.5,54,2026110254,0,,,,,0.5347374420007327
-30.5,0.5,0.5,56,2026110256,0,,,,,0.5256243260000701
-30.5,0.5,0.5,57,2026110257,0,,,,,0.5403371570000672
-30.5,0.5,0.5,58,2026110258,0,,,,,0.5286195480002789
-30.5,0.5,0.5,59,2026110259,0,,,,,0.5178299300005165
-30.5,0.5,0.5,60,2026110260,0,,,,,0.5327753389992722
-30.5,0.5,0.5,62,2026110262,0,,,,,0.4328913609997471
-30.5,0.5,0.5,61,2026110261,0,,,,,0.5532620909998514
-30.5,0.5,0.5,63,2026110263,0,,,,,0.5460315199998149
-30.5,0.5,0.5,64,2026110264,0,,,,,0.5340254520006056
-30.5,0.5,0.5,65,2026110265,0,,,,,0.5207419950002077
-30.5,0.5,0.5,67,2026110267,0,,,,,0.4247509299993908
-30.5,0.5,0.5,69,2026110269,0,,,,,0.052115902999503305
-30.5,0.5,0.5,66,2026110266,0,,,,,0.507344431999627
-30.5,0.5,0.5,71,2026110271,1,K1ABC FN42 33,-31,0,10.140200,0.05958942500001285
-30.5,0.5,0.5,68,2026110268,0,,,,,0.5037929849995635
-30.5,0.5,0.5,74,2026110274,1,K1ABC FN42 33,-30,0,10.140200,0.1772322790002363
-30.5,0.5,0.5,70,2026110270,0,,,,,0.5055348209998556
-30.5,0.5,0.5,72,2026110272,0,,,,,0.5187146600001142
-30.5,0.5,0.5,73,2026110273,0,,,,,0.5060412740003812
-30.5,0.5,0.5,75,2026110275,0,,,,,0.5219923009999548
-30.5,0.5,0.5,76,2026110276,0,,,,,0.518695869000112
-30.5,0.5,0.5,78,2026110278,0,,,,,0.5092192809997869
-30.5,0.5,0.5,77,2026110277,0,,,,,0.525209984999492
-30.5,0.5,0.5,81,2026110281,0,,,,,0.04046959599963884
-30.5,0.5,0.5,83,2026110283,1,K1ABC FN42 33,-30,0,10.140200,0.09857980899960239
-30.5,0.5,0.5,80,2026110280,1,K1ABC FN42 33,-32,0,10.140200,0.3184165419997953
-30.5,0.5,0.5,79,2026110279,0,,,,,0.5037036139992779
-30.5,0.5,0.5,86,2026110286,0,,,,,0.04794128899993666
-30.5,0.5,0.5,82,2026110282,0,,,,,0.5074807000000874
-30.5,0.5,0.5,84,2026110284,0,,,,,0.5098215660000278
-30.5,0.5,0.5,85,2026110285,0,,,,,0.5157709559998693
-30.5,0.5,0.5,87,2026110287,0,,,,,0.5346028320000187
-30.5,0.5,0.5,88,2026110288,0,,,,,0.5193568189997677
-30.5,0.5,0.5,89,2026110289,0,,,,,0.5363108349993126
-30.5,0.5,0.5,90,2026110290,0,,,,,0.43727701300031185
-30.5,0.5,0.5,91,2026110291,0,,,,,0.5458844439999666
-30.5,0.5,0.5,92,2026110292,0,,,,,0.5214917780003816
-30.5,0.5,0.5,94,2026110294,0,,,,,0.43040445299993735
-30.5,0.5,0.5,93,2026110293,0,,,,,0.5168753510006354
-30.5,0.5,0.5,95,2026110295,0,,,,,0.40357303800010413
-30.5,0.5,0.5,97,2026110297,1,K1ABC FN42 33,-30,0,10.140200,0.25759941100022843
-30.5,0.5,0.5,96,2026110296,0,,,,,0.5126537579999422
-30.5,0.5,0.5,98,2026110298,0,,,,,0.5134923270006766
-30.5,0.5,0.5,99,2026110299,0,,,,,0.512182595000013
-30.5,-0.5,0.5,0,2026110200,0,,,,,0.509346306000225
-30.5,-0.5,0.5,1,2026110201,0,,,,,0.5341027189997476
-30.5,-0.5,0.5,2,2026110202,0,,,,,0.53034242800004
-30.5,-0.5,0.5,3,2026110203,0,,,,,0.5213511590000053
-30.5,-0.5,0.5,4,2026110204,0,,,,,0.5165499770000679
-30.5,-0.5,0.5,5,2026110205,0,,,,,0.5053124650003156
-30.5,-0.5,0.5,6,2026110206,0,,,,,0.5199395810004717
-30.5,-0.5,0.5,8,2026110208,0,,,,,0.42409811800007446
-30.5,-0.5,0.5,7,2026110207,0,,,,,0.49894482099989546
-30.5,-0.5,0.5,11,2026110211,1,K1ABC FN42 33,-30,0,10.140200,0.09298348799984524
-30.5,-0.5,0.5,10,2026110210,1,K1ABC FN42 33,-30,0,10.140200,0.22893203100011306
-30.5,-0.5,0.5,9,2026110209,0,,,,,0.43402494299971295
-30.5,-0.5,0.5,14,2026110214,1,K1ABC FN42 33,-30,0,10.140200,0.06070489400008228
-30.5,-0.5,0.5,13,2026110213,1,K1ABC FN42 33,-32,0,10.140200,0.25912608799990267
-30.5,-0.5,0.5,12,2026110212,0,,,,,0.5091625139993994
-30.5,-0.5,0.5,17,2026110217,1,K1ABC FN42 33,-31,0,10.140200,0.27702605900049093
-30.5,-0.5,0.5,15,2026110215,0,,,,,0.5098208500003238
-30.5,-0.5,0.5,16,2026110216,0,,,,,0.5354875160001029
-30.5,-0.5,0.5,19,2026110219,1,K1ABC FN42 33,-30,0,10.140200,0.15226067499952478
-30.5,-0.5,0.5,20,2026110220,1,K1ABC FN42 33,-30,0,10.140200,0.08501156600050308
-30.5,-0.5,0.5,18,2026110218,0,,,,,0.50886458199966
-30.5,-0.5,0.5,24,2026110224,1,K1ABC FN42 33,-30,0,10.140200,0.08714332599993213
-30.5,-0.5,0.5,23,2026110223,0,,,,,0.4060681630007821
-30.5,-0.5,0.5,21,2026110221,0,,,,,0.4982442970003831
-30.5,-0.5,0.5,22,2026110222,0,,,,,0.5184727619998739
-30.5,-0.5,0.5,25,2026110225,0,,,,,0.5102055679999467
-30.5,-0.5,0.5,26,2026110226,0,,,,,0.5166526480006723
-30.5,-0.5,0.5,27,2026110227,0,,,,,0.5100892170003135
-30.5,-0.5,0.5,28,2026110228,0,,,,,0.5032424319997517
-30.5,-0.5,0.5,32,2026110232,1,K1ABC FN42 33,-31,0,10.140200,0.2622806290000881
-30.5,-0.5,0.5,29,2026110229,0,,,,,0.4225803620001898
-30.5,-0.5,0.5,30,2026110230,0,,,,,0.5201207489999433
-30.5,-0.5,0.5,31,2026110231,0,,,,,0.5217404380000517
-30.5,-0.5,0.5,36,2026110236,0,,,,,0.04521986400050082
-30.5,-0.5,0.5,33,2026110233,0,,,,,0.5232263150001017
-30.5,-0.5,0.5,34,2026110234,0,,,,,0.5151940300002025
-30.5,-0.5,0.5,39,2026110239,0,,,,,0.0446876460000567
-30.5,-0.5,0.5,35,2026110235,0,,,,,0.5130724149994421
-30.5,-0.5,0.5,37,2026110237,0,,,,,0.49607554100020934
-30.5,-0.5,0.5,38,2026110238,0,,,,,0.503863420000016
-30.5,-0.5,0.5,40,2026110240,0,,,,,0.4997975129999759
-30.5,-0.5,0.5,41,2026110241,0,,,,,0.5165307979996214
-30.5,-0.5,0.5,42,2026110242,0,,,,,0.49918574699950113
-30.5,-0.5,0.5,45,2026110245,1,K1ABC FN42 33,-31,0,10.140200,0.0713712980004857
-30.5,-0.5,0.5,43,2026110243,0,,,,,0.5032528290003029
-30.5,-0.5,0.5,44,2026110244,0,,,,,0.5119984540006044
-30.5,-0.5,0.5,46,2026110246,0,,,,,0.5243901209996693
-30.5,-0.5,0.5,47,2026110247,0,,,,,0.5196357069999067
-30.5,-0.5,0.5,48,2026110248,0,,,,,0.5266912039996896
-30.5,-0.5,0.5,49,2026110249,0,,,,,0.5294025620005414
-30.5,-0.5,0.5,50,2026110250,0,,,,,0.5268410410008073
-30.5,-0.5,0.5,51,2026110251,0,,,,,0.5281781809999302
-30.5,-0.5,0.5,55,2026110255,1,K1ABC FN42 33,-30,0,10.140200,0.07743650599968532
-30.5,-0.5,0.5,52,2026110252,0,,,,,0.43541946100049245
-30.5,-0.5,0.5,53,2026110253,0,,,,,0.5401890920002188
-30.5,-0.5,0.5,54,2026110254,0,,,,,0.5420268339994436
-30.5,-0.5,0.5,56,2026110256,0,,,,,0.5460607759996492
-30.5,-0.5,0.5,57,2026110257,0,,,,,0.5592889869994906
-30.5,-0.5,0.5,59,2026110259,0,MU4PMO AL27 57,,,,0.27377619499930006
-30.5,-0.5,0.5,58,2026110258,0,,,,,0.5325404859995615
-30.5,-0.5,0.5,60,2026110260,0,,,,,0.4897947279996515
-30.5,-0.5,0.5,61,2026110261,0,,,,,0.5078688370003874
-30.5,-0.5,0.5,62,2026110262,0,,,,,0.49773207800080854
-30.5,-0.5,0.5,64,2026110264,1,K1ABC FN42 33,-31,0,10.140200,0.24886568800047826
-30.5,-0.5,0.5,63,2026110263,0,,,,,0.5181399829998554
-30.5,-0.5,0.5,65,2026110265,0,,,,,0.500859963000039
-30.5,-0.5,0.5,67,2026110267,0,,,,,0.4241975610002555
-30.5,-0.5,0.5,66,2026110266,0,,,,,0.5056894199997259
-30.5,-0.5,0.5,69,2026110269,0,,,,,0.04849764899972797
-30.5,-0.5,0.5,68,2026110268,0,,,,,0.53411657200013
-30.5,-0.5,0.5,71,2026110271,1,K1ABC FN42 33,-30,0,10.140200,0.18685681999977533
-30.5,-0.5,0.5,70,2026110270,0,,,,,0.5091481559993554
-30.5,-0.5,0.5,72,2026110272,0,,,,,0.5140143560001889
-30.5,-0.5,0.5,73,2026110273,0,,,,,0.5107565629996316
-30.5,-0.5,0.5,77,2026110277,1,K1ABC FN42 33,-31,0,10.140200,0.04980980200070917
-30.5,-0.5,0.5,74,2026110274,0,,,,,0.5130695649995687
-30.5,-0.5,0.5,75,2026110275,0,,,,,0.4991840990005585
-30.5,-0.5,0.5,76,2026110276,0,,,,,0.5020662030001404
-30.5,-0.5,0.5,81,2026110281,0,,,,,0.0473494469997604
-30.5,-0.5,0.5,78,2026110278,0,,,,,0.5062336229993889
-30.5,-0.5,0.5,80,2026110280,1,K1ABC FN42 33,-31,0,10.140200,0.2053649490007956
-30.5,-0.5,0.5,79,2026110279,0,,,,,0.5168186769997192
-30.5,-0.5,0.5,83,2026110283,1,K1ABC FN42 33,-29,0,10.140200,0.07077141499939898
-30.5,-0.5,0.5,82,2026110282,0,,,,,0.5000541750005141
-30.5,-0.5,0.5,85,2026110285,0,,,,,0.4084156670005541
-30.5,-0.5,0.5,86,2026110286,0,,,,,0.4233894139997574
-30.5,-0.5,0.5,84,2026110284,0,,,,,0.5111264220004159
-30.5,-0.5,0.5,87,2026110287,0,,,,,0.5161129589996563
-30.5,-0.5,0.5,89,2026110289,0,,,,,0.3926674619997357
-30.5,-0.5,0.5,88,2026110288,0,,,,,0.48881031299970346
-30.5,-0.5,0.5,93,2026110293,1,K1ABC FN42 33,-29,0,10.140200,0.08186205499987409
-30.5,-0.5,0.5,90,2026110290,0,,,,,0.5100624139995489
-30.5,-0.5,0.5,94,2026110294,1,K1ABC FN42 33,-30,0,10.140200,0.06007420599962643
-30.5,-0.5,0.5,91,2026110291,0,,,,,0.49631376400066074
-30.5,-0.5,0.5,92,2026110292,0,,,,,0.5071747860001778
-30.5,-0.5,0.5,95,2026110295,0,,,,,0.410333036999873
-30.5,-0.5,0.5,98,2026110298,1,K1ABC FN42 33,-30,0,10.140200,0.049503326000376546
-30.5,-0.5,0.5,96,2026110296,0,,,,,0.5129464270003155
-30.5,-0.5,0.5,97,2026110297,0,,,,,0.5216205040005661
-31.0,0.25,0.25,1,2026120201,1,K1ABC FN42 33,-30,0,10.140200,0.3336479839999811
-30.5,-0.5,0.5,99,2026110299,0,,,,,0.5100896500007366
-31.0,0.25,0.25,0,2026120200,0,,,,,0.5130721989999074
-31.0,0.25,0.25,2,2026120202,1,K1ABC FN42 33,-30,0,10.140200,0.24748832799923548
-31.0,0.25,0.25,5,2026120205,1,K1ABC FN42 33,-30,0,10.140200,0.34269410300021264
-31.0,0.25,0.25,7,2026120207,1,K1ABC FN42 33,-31,0,10.140200,0.05471350199968583
-31.0,0.25,0.25,3,2026120203,0,,,,,0.5117265720000432
-31.0,0.25,0.25,4,2026120204,0,,,,,0.5010029760005636
-31.0,0.25,0.25,6,2026120206,0,,,,,0.42247679899992363
-31.0,0.25,0.25,8,2026120208,1,K1ABC FN42 33,-31,0,10.140200,0.3560433480006395
-31.0,0.25,0.25,10,2026120210,1,K1ABC FN42 33,-32,0,10.140200,0.3358070570002383
-31.0,0.25,0.25,9,2026120209,1,K1ABC FN42 33,-32,0,10.140200,0.408499127000141
-31.0,0.25,0.25,11,2026120211,1,K1ABC FN42 33,-30,0,10.140200,0.3253787920002651
-31.0,0.25,0.25,12,2026120212,1,K1ABC FN42 33,-31,0,10.140200,0.24564781800017954
-31.0,0.25,0.25,13,2026120213,1,K1ABC FN42 33,-31,0,10.140200,0.3524215159995947
-31.0,0.25,0.25,15,2026120215,1,K1ABC FN42 33,-31,0,10.140200,0.23733263800022542
-31.0,0.25,0.25,16,2026120216,1,K1ABC FN42 33,-31,0,10.140200,0.23732119099986448
-31.0,0.25,0.25,14,2026120214,0,,,,,0.41196458700051153
-31.0,0.25,0.25,18,2026120218,1,K1ABC FN42 33,-30,0,10.140200,0.25615803799973946
-31.0,0.25,0.25,19,2026120219,1,K1ABC FN42 33,-31,0,10.140200,0.2424505129993122
-31.0,0.25,0.25,20,2026120220,1,K1ABC FN42 33,-32,0,10.140200,0.25443972699940787
-31.0,0.25,0.25,21,2026120221,1,K1ABC FN42 33,-31,0,10.140200,0.26388749700072367
-31.0,0.25,0.25,17,2026120217,0,,,,,0.5393125169994164
-31.0,0.25,0.25,24,2026120224,1,K1ABC FN42 33,-31,0,10.140200,0.16031375499915157
-31.0,0.25,0.25,22,2026120222,0,,,,,0.5004978200004189
-31.0,0.25,0.25,23,2026120223,0,,,,,0.513869694999812
-31.0,0.25,0.25,27,2026120227,1,K1ABC FN42 33,-30,0,10.140200,0.24016406800001278
-31.0,0.25,0.25,25,2026120225,0,,,,,0.5161118930000157
-31.0,0.25,0.25,29,2026120229,0,,,,,0.04857182600062515
-31.0,0.25,0.25,28,2026120228,1,K1ABC FN42 33,-31,0,10.140200,0.24560974999985774
-31.0,0.25,0.25,26,2026120226,0,,,,,0.538524065999809
-31.0,0.25,0.25,30,2026120230,0,,,,,0.5371567880001749
-31.0,0.25,0.25,31,2026120231,0,,,,,0.54520962100014
-31.0,0.25,0.25,32,2026120232,0,,,,,0.5339506039999833
-31.0,0.25,0.25,33,2026120233,0,,,,,0.5464509479998014
-31.0,0.25,0.25,34,2026120234,1,K1ABC FN42 33,-32,0,10.140200,0.3401104539998414
-31.0,0.25,0.25,36,2026120236,0,,,,,0.43295946000034746
-31.0,0.25,0.25,37,2026120237,1,K1ABC FN42 33,-30,0,10.140200,0.38400461499986704
-31.0,0.25,0.25,35,2026120235,0,,,,,0.5210531160000755
-31.0,0.25,0.25,39,2026120239,1,K1ABC FN42 33,-31,0,10.140200,0.24581613699956506
-31.0,0.25,0.25,38,2026120238,0,,,,,0.5295492610002839
-31.0,0.25,0.25,42,2026120242,1,K1ABC FN42 33,-31,0,10.140200,0.14670889799981524
-31.0,0.25,0.25,41,2026120241,0,,,,,0.4265849049997996
-31.0,0.25,0.25,40,2026120240,0,,,,,0.541838519000521
-31.0,0.25,0.25,44,2026120244,1,K1ABC FN42 33,-31,0,10.140200,0.24251174500022898
-31.0,0.25,0.25,43,2026120243,1,K1ABC FN42 33,-30,0,10.140200,0.3582164459994601
-31.0,0.25,0.25,47,2026120247,1,K1ABC FN42 33,-30,0,10.140200,0.33123943400005373
-31.0,0.25,0.25,45,2026120245,0,,,,,0.5100544939996325
-31.0,0.25,0.25,50,2026120250,1,K1ABC FN42 33,-30,0,10.140200,0.04526540500046394
-31.0,0.25,0.25,46,2026120246,0,,,,,0.5090473339996606
-31.0,0.25,0.25,48,2026120248,0,,,,,0.49873128899980657
-31.0,0.25,0.25,49,2026120249,1,K1ABC FN42 33,-31,0,10.140200,0.31306688399945415
-31.0,0.25,0.25,51,2026120251,1,K1ABC FN42 33,-30,0,10.140200,0.24542639500032237
-31.0,0.25,0.25,52,2026120252,1,K1ABC FN42 33,-30,0,10.140200,0.24224331499954133
-31.0,0.25,0.25,54,2026120254,1,K1ABC FN42 33,-31,0,10.140200,0.23339455399946019
-31.0,0.25,0.25,53,2026120253,0,,,,,0.5164960760002941
-31.0,0.25,0.25,55,2026120255,0,,,,,0.5203772900003969
-31.0,0.25,0.25,56,2026120256,0,,,,,0.49824451899985434
-31.0,0.25,0.25,57,2026120257,0,,,,,0.4104906869997649
-31.0,0.25,0.25,60,2026120260,1,K1ABC FN42 33,-31,0,10.140200,0.3720156559993484
-31.0,0.25,0.25,61,2026120261,1,K1ABC FN42 33,-31,0,10.140200,0.3311905279997518
-31.0,0.25,0.25,58,2026120258,0,,,,,0.5122348710001461
-31.0,0.25,0.25,63,2026120263,0,,,,,0.04182237300028646
-31.0,0.25,0.25,59,2026120259,0,,,,,0.5147538830005942
-31.0,0.25,0.25,64,2026120264,1,K1ABC FN42 33,-31,0,10.140200,0.14575938299913105
-31.0,0.25,0.25,62,2026120262,1,K1ABC FN42 33,-31,0,10.140200,0.2430269149999731
-31.0,0.25,0.25,65,2026120265,0,,,,,0.5095161950002876
-31.0,0.25,0.25,66,2026120266,0,,,,,0.5142192659995999
-31.0,0.25,0.25,67,2026120267,0,,,,,0.4999803590008014
-31.0,0.25,0.25,68,2026120268,0,,,,,0.5156013449995953
-31.0,0.25,0.25,69,2026120269,1,K1ABC FN42 33,-29,0,10.140200,0.2319271159994969
-31.0,0.25,0.25,72,2026120272,1,K1ABC FN42 33,-31,0,10.140200,0.14333286799956113
-31.0,0.25,0.25,70,2026120270,1,K1ABC FN42 33,-31,0,10.140200,0.30188593399998354
-31.0,0.25,0.25,74,2026120274,0,,,,,0.0395843349997449
-31.0,0.25,0.25,71,2026120271,0,,,,,0.5056352369992965
-31.0,0.25,0.25,73,2026120273,0,,,,,0.4270444920002774
-31.0,0.25,0.25,76,2026120276,0,,,,,0.543519971999558
-31.0,0.25,0.25,75,2026120275,1,K1ABC FN42 33,-33,0,10.140200,0.6261126949993923
-31.0,0.25,0.25,78,2026120278,0,,,,,0.4258731970003282
-31.0,0.25,0.25,77,2026120277,0,,,,,0.5096152379992418
-31.0,0.25,0.25,79,2026120279,1,K1ABC FN42 33,-32,0,10.140200,0.2685401059998185
-31.0,0.25,0.25,80,2026120280,1,K1ABC FN42 33,-30,0,10.140200,0.2616654900002686
-31.0,0.25,0.25,82,2026120282,1,K1ABC FN42 33,-30,0,10.140200,0.1363804969996636
-31.0,0.25,0.25,84,2026120284,0,,,,,0.044343204999677255
-31.0,0.25,0.25,83,2026120283,1,K1ABC FN42 33,-31,0,10.140200,0.1714000499996473
-31.0,0.25,0.25,87,2026120287,1,K1ABC FN42 33,-31,0,10.140200,0.16408286200021394
-31.0,0.25,0.25,81,2026120281,0,,,,,0.5044486319993666
-31.0,0.25,0.25,85,2026120285,0,,,,,0.41366281699993124
-31.0,0.25,0.25,86,2026120286,0,,,,,0.5244588980003755
-31.0,0.25,0.25,88,2026120288,0,,,,,0.5137853760006692
-31.0,0.25,0.25,91,2026120291,1,K1ABC FN42 33,-30,0,10.140200,0.24514182500024617
-31.0,0.25,0.25,90,2026120290,0,,,,,0.41258018000007723
-31.0,0.25,0.25,89,2026120289,0,,,,,0.521832543000528
-31.0,0.25,0.25,94,2026120294,0,,,,,0.0464312690000952
-31.0,0.25,0.25,92,2026120292,1,K1ABC FN42 33,-31,0,10.140200,0.2543900880000365
-31.0,0.25,0.25,93,2026120293,1,K1ABC FN42 33,-30,0,10.140200,0.3353905020003367
-31.0,0.25,0.25,98,2026120298,1,K1ABC FN42 33,-31,0,10.140200,0.1646094389998325
-31.0,0.25,0.25,95,2026120295,0,,,,,0.5254878490004558
-31.0,0.25,0.25,96,2026120296,0,,,,,0.519548446999579
-31.0,0.25,0.25,97,2026120297,0,,,,,0.5234539029997904
-31.0,0.25,0.25,99,2026120299,1,K1ABC FN42 33,-31,0,10.140200,0.2849281389999305
-31.0,-0.25,0.25,0,2026120200,1,K1ABC FN42 33,-30,0,10.140200,0.3629807869992874
-31.0,-0.25,0.25,2,2026120202,1,K1ABC FN42 33,-30,0,10.140200,0.24295286300002772
-31.0,-0.25,0.25,1,2026120201,0,,,,,0.48865565300002345
-31.0,-0.25,0.25,3,2026120203,0,,,,,0.5145276019993617
-31.0,-0.25,0.25,7,2026120207,1,K1ABC FN42 33,-31,0,10.140200,0.041650568000477506
-31.0,-0.25,0.25,4,2026120204,0,,,,,0.5106886869998561
-31.0,-0.25,0.25,6,2026120206,0,,,,,0.4105246230001285
-31.0,-0.25,0.25,5,2026120205,0,,,,,0.497966049999377
-31.0,-0.25,0.25,8,2026120208,0,,,,,0.5063210150001396
-31.0,-0.25,0.25,10,2026120210,1,K1ABC FN42 33,-31,0,10.140200,0.3501327260000835
-31.0,-0.25,0.25,9,2026120209,0,,,,,0.41607129000021814
-31.0,-0.25,0.25,11,2026120211,0,,,,,0.4955688589998317
-31.0,-0.25,0.25,12,2026120212,1,K1ABC FN42 33,-31,0,10.140200,0.22886759799985157
-31.0,-0.25,0.25,13,2026120213,1,K1ABC FN42 33,-31,0,10.140200,0.26017994100038777
-31.0,-0.25,0.25,14,2026120214,1,K1ABC FN42 33,-30,0,10.140200,0.2494054849994427
-31.0,-0.25,0.25,15,2026120215,1,K1ABC FN42 33,-31,0,10.140200,0.3338548580004499
-31.0,-0.25,0.25,18,2026120218,1,K1ABC FN42 33,-31,0,10.140200,0.2172431669996513
-31.0,-0.25,0.25,17,2026120217,1,K1ABC FN42 33,-31,0,10.140200,0.24245623699971475
-31.0,-0.25,0.25,16,2026120216,1,K1ABC FN42 33,-33,0,10.140200,0.33330605499941157
-31.0,-0.25,0.25,21,2026120221,1,K1ABC FN42 33,-31,0,10.140200,0.07091140800002904
-31.0,-0.25,0.25,19,2026120219,1,K1ABC FN42 33,-31,0,10.140200,0.23387814600027923
-31.0,-0.25,0.25,20,2026120220,1,K1ABC FN42 33,-31,0,10.140200,0.2366204749996541
-31.0,-0.25,0.25,22,2026120222,0,,,,,0.5196064709998609
-31.0,-0.25,0.25,23,2026120223,0,,,,,0.5245380980004484
-31.0,-0.25,0.25,24,2026120224,0,,,,,0.44099658200048
-31.0,-0.25,0.25,25,2026120225,0,,,,,0.5570873990000109
-31.0,-0.25,0.25,29,2026120229,0,,,,,0.040942032000202744
-31.0,-0.25,0.25,27,2026120227,1,K1ABC FN42 33,-30,0,10.140200,0.27436667999972997
-31.0,-0.25,0.25,28,2026120228,1,K1ABC FN42 33,-31,0,10.140200,0.2555036519997884
-31.0,-0.25,0.25,26,2026120226,0,,,,,0.4492613190004704
-31.0,-0.25,0.25,30,2026120230,0,,,,,0.5180750630006514
-31.0,-0.25,0.25,33,2026120233,1,K1ABC FN42 33,-31,0,10.140200,0.3296930369997426
-31.0,-0.25,0.25,31,2026120231,0,,,,,0.49935912799992366
-31.0,-0.25,0.25,32,2026120232,0,,,,,0.5592654769998262
