trajectory_id,noise_type,f_carrier_hz,sigma_y_ref,trajectory_index,seed,tau_seconds,allan_deviation
flicker_FM_t0048_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,48,2026201047,4,3.2007683166075117e-09
flicker_FM_t0048_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,48,2026201047,8,3.5196294252746475e-09
flicker_FM_t0048_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,48,2026201047,16,2.398061562032717e-09
flicker_FM_t0048_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,48,2026201047,32,2.7670338806781326e-09
flicker_FM_t0049_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,49,2026201048,1,3.0906931220133022e-09
flicker_FM_t0049_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,49,2026201048,2,2.621523985264192e-09
flicker_FM_t0049_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,49,2026201048,4,2.732159161554831e-09
flicker_FM_t0049_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,49,2026201048,8,3.0368080152610255e-09
flicker_FM_t0049_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,49,2026201048,16,3.88895006869049e-09
flicker_FM_t0049_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,49,2026201048,32,7.58078622447145e-09
flicker_FM_t0050_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,50,2026201049,1,3.2835644633712707e-09
flicker_FM_t0050_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,50,2026201049,2,3.2486288515183895e-09
flicker_FM_t0050_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,50,2026201049,4,3.098899896616961e-09
flicker_FM_t0050_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,50,2026201049,8,2.659749255903436e-09
flicker_FM_t0050_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,50,2026201049,16,2.6269231806820885e-09
flicker_FM_t0050_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,50,2026201049,32,2.139772784377684e-09
flicker_FM_t0051_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,51,2026201050,1,2.823193086200645e-09
flicker_FM_t0051_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,51,2026201050,2,3.017706933039841e-09
flicker_FM_t0051_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,51,2026201050,4,2.8289058329035187e-09
flicker_FM_t0051_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,51,2026201050,8,2.590890418602809e-09
flicker_FM_t0051_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,51,2026201050,16,2.7558892070962264e-09
flicker_FM_t0051_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,51,2026201050,32,3.0757430566396424e-09
flicker_FM_t0052_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,52,2026201051,1,2.974272389529983e-09
flicker_FM_t0052_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,52,2026201051,2,2.9093560375232845e-09
flicker_FM_t0052_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,52,2026201051,4,2.8462385248396538e-09
flicker_FM_t0052_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,52,2026201051,8,2.635654914158493e-09
flicker_FM_t0052_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,52,2026201051,16,2.7048872416991384e-09
flicker_FM_t0052_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,52,2026201051,32,2.632300214084838e-09
flicker_FM_t0053_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,53,2026201052,1,3.0290299694877745e-09
flicker_FM_t0053_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,53,2026201052,2,3.0750472695965696e-09
flicker_FM_t0053_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,53,2026201052,4,3.1047065735481647e-09
flicker_FM_t0053_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,53,2026201052,8,2.8250848351862915e-09
flicker_FM_t0053_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,53,2026201052,16,2.783218814621828e-09
flicker_FM_t0053_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,53,2026201052,32,3.129894467856652e-09
flicker_FM_t0054_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,54,2026201053,1,2.9563086861771098e-09
flicker_FM_t0054_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,54,2026201053,2,2.833276675124966e-09
flicker_FM_t0054_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,54,2026201053,4,2.542414184976649e-09
flicker_FM_t0054_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,54,2026201053,8,2.18439679770773e-09
flicker_FM_t0054_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,54,2026201053,16,1.8435264553781543e-09
flicker_FM_t0054_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,54,2026201053,32,1.2192310138746276e-09
flicker_FM_t0055_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,55,2026201054,1,2.766225730613504e-09
flicker_FM_t0055_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,55,2026201054,2,2.392129779092342e-09
flicker_FM_t0055_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,55,2026201054,4,2.370862552537463e-09
flicker_FM_t0055_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,55,2026201054,8,2.213207295601316e-09
flicker_FM_t0055_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,55,2026201054,16,2.5626358946218686e-09
flicker_FM_t0055_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,55,2026201054,32,3.265132971437744e-09
flicker_FM_t0056_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,56,2026201055,1,2.9180022622292768e-09
flicker_FM_t0056_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,56,2026201055,2,2.663160513236892e-09
flicker_FM_t0056_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,56,2026201055,4,2.6489171117115977e-09
flicker_FM_t0056_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,56,2026201055,8,2.0227397671785163e-09
flicker_FM_t0056_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,56,2026201055,16,1.3605193977368924e-09
flicker_FM_t0056_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,56,2026201055,32,1.87854533490286e-09
flicker_FM_t0057_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,57,2026201056,1,3.125387486210464e-09
flicker_FM_t0057_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,57,2026201056,2,2.85646022741083e-09
flicker_FM_t0057_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,57,2026201056,4,3.168278213653993e-09
flicker_FM_t0057_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,57,2026201056,8,3.589328568774679e-09
flicker_FM_t0057_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,57,2026201056,16,3.340109768282281e-09
flicker_FM_t0057_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,57,2026201056,32,2.00357271129363e-09
flicker_FM_t0058_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,58,2026201057,1,3.3747143547052428e-09
flicker_FM_t0058_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,58,2026201057,2,3.1492394887778127e-09
flicker_FM_t0058_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,58,2026201057,4,3.0591775120448857e-09
flicker_FM_t0058_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,58,2026201057,8,3.195174381391697e-09
flicker_FM_t0058_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,58,2026201057,16,2.4048632509289103e-09
flicker_FM_t0058_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,58,2026201057,32,1.772037462351145e-09
flicker_FM_t0059_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,59,2026201058,1,2.954346874119694e-09
flicker_FM_t0059_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,59,2026201058,2,2.7387494603654206e-09
flicker_FM_t0059_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,59,2026201058,4,2.566388823514405e-09
flicker_FM_t0059_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,59,2026201058,8,2.8239183185996555e-09
flicker_FM_t0059_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,59,2026201058,16,2.67895045479089e-09
flicker_FM_t0059_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,59,2026201058,32,1.245522346033607e-09
flicker_FM_t0060_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,60,2026201059,1,2.98350543897313e-09
flicker_FM_t0060_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,60,2026201059,2,2.8261741153557458e-09
flicker_FM_t0060_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,60,2026201059,4,2.637181267541892e-09
flicker_FM_t0060_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,60,2026201059,8,2.9034301871895215e-09
flicker_FM_t0060_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,60,2026201059,16,2.168684436523625e-09
flicker_FM_t0060_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,60,2026201059,32,2.0910805113418588e-09
flicker_FM_t0061_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,61,2026201060,1,3.150424559070242e-09
flicker_FM_t0061_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,61,2026201060,2,2.5738292303466454e-09
flicker_FM_t0061_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,61,2026201060,4,2.117493670956205e-09
flicker_FM_t0061_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,61,2026201060,8,1.8896434307734547e-09
flicker_FM_t0061_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,61,2026201060,16,1.886200833333036e-09
flicker_FM_t0061_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,61,2026201060,32,1.0712765440136713e-09
flicker_FM_t0062_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,62,2026201061,1,3.19899261763721e-09
flicker_FM_t0062_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,62,2026201061,2,3.1124406957741827e-09
flicker_FM_t0062_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,62,2026201061,4,2.9794934743013884e-09
flicker_FM_t0062_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,62,2026201061,8,2.6037888215534413e-09
flicker_FM_t0062_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,62,2026201061,16,2.5475079220800977e-09
flicker_FM_t0062_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,62,2026201061,32,2.09165893827538e-09
flicker_FM_t0063_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,63,2026201062,1,3.038018174910903e-09
flicker_FM_t0063_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,63,2026201062,2,2.951329845265565e-09
flicker_FM_t0063_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,63,2026201062,4,2.581674762546537e-09
flicker_FM_t0063_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,63,2026201062,8,1.944930412881034e-09
flicker_FM_t0063_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,63,2026201062,16,1.9738109967060313e-09
flicker_FM_t0063_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,63,2026201062,32,1.8875901595007084e-09
flicker_FM_t0064_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,64,2026201063,1,3.088402336583688e-09
flicker_FM_t0064_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,64,2026201063,2,3.1466603008073714e-09
flicker_FM_t0064_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,64,2026201063,4,3.166248824701967e-09
flicker_FM_t0064_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,64,2026201063,8,3.2574378219379287e-09
flicker_FM_t0064_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,64,2026201063,16,3.3095649314806365e-09
flicker_FM_t0064_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,64,2026201063,32,2.8756838678932303e-09
flicker_FM_t0065_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,65,2026201064,1,3.3668645543993194e-09
flicker_FM_t0065_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,65,2026201064,2,2.8994030172759238e-09
flicker_FM_t0065_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,65,2026201064,4,2.960848347936388e-09
flicker_FM_t0065_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,65,2026201064,8,3.1061410681527905e-09
flicker_FM_t0065_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,65,2026201064,16,2.8935989172705072e-09
flicker_FM_t0065_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,65,2026201064,32,2.8029752786546224e-09
flicker_FM_t0066_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,66,2026201065,1,3.077342599776178e-09
flicker_FM_t0066_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,66,2026201065,2,3.2548894720191214e-09
flicker_FM_t0066_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,66,2026201065,4,2.8777512604089487e-09
flicker_FM_t0066_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,66,2026201065,8,2.8978704631358153e-09
flicker_FM_t0066_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,66,2026201065,16,2.8137518414738097e-09
flicker_FM_t0066_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,66,2026201065,32,2.5098295380330363e-09
flicker_FM_t0067_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,67,2026201066,1,3.0338371102773955e-09
flicker_FM_t0067_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,67,2026201066,2,2.5877101604774117e-09
flicker_FM_t0067_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,67,2026201066,4,2.55693575755463e-09
flicker_FM_t0067_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,67,2026201066,8,2.7709938695775665e-09
flicker_FM_t0067_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,67,2026201066,16,2.308161640600802e-09
flicker_FM_t0067_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,67,2026201066,32,5.172771337683285e-10
flicker_FM_t0068_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,68,2026201067,1,2.6037073172265734e-09
flicker_FM_t0068_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,68,2026201067,2,2.4069092896721758e-09
flicker_FM_t0068_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,68,2026201067,4,2.5226715619291104e-09
flicker_FM_t0068_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,68,2026201067,8,3.2537547994252254e-09
flicker_FM_t0068_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,68,2026201067,16,4.075891557964819e-09
flicker_FM_t0068_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,68,2026201067,32,2.801233912316405e-09
flicker_FM_t0069_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,69,2026201068,1,3.0995229241245958e-09
flicker_FM_t0069_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,69,2026201068,2,2.5878205095163676e-09
flicker_FM_t0069_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,69,2026201068,4,2.221909841156597e-09
flicker_FM_t0069_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,69,2026201068,8,2.2328905229870116e-09
flicker_FM_t0069_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,69,2026201068,16,1.8814745128998125e-09
flicker_FM_t0069_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,69,2026201068,32,1.715304205389196e-09
flicker_FM_t0070_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,70,2026201069,1,2.9508835210511145e-09
flicker_FM_t0070_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,70,2026201069,2,2.8036792331477317e-09
flicker_FM_t0070_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,70,2026201069,4,2.7495000911294873e-09
flicker_FM_t0070_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,70,2026201069,8,2.8260551710540666e-09
flicker_FM_t0070_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,70,2026201069,16,1.8885440247034167e-09
flicker_FM_t0070_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,70,2026201069,32,1.9715400719042456e-09
flicker_FM_t0071_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,71,2026201070,1,3.228562218453149e-09
flicker_FM_t0071_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,71,2026201070,2,3.262191106461889e-09
flicker_FM_t0071_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,71,2026201070,4,2.7570258293338555e-09
flicker_FM_t0071_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,71,2026201070,8,2.096892169450893e-09
flicker_FM_t0071_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,71,2026201070,16,1.6004357811248657e-09
flicker_FM_t0071_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,71,2026201070,32,1.2464216037767555e-09
flicker_FM_t0072_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,72,2026201071,1,3.0253955621004825e-09
flicker_FM_t0072_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,72,2026201071,2,2.5880877905584956e-09
flicker_FM_t0072_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,72,2026201071,4,2.2099296194781086e-09
flicker_FM_t0072_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,72,2026201071,8,2.233403815456438e-09
flicker_FM_t0072_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,72,2026201071,16,2.0366305224570218e-09
flicker_FM_t0072_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,72,2026201071,32,1.6220257600775982e-09
flicker_FM_t0073_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,73,2026201072,1,3.1167256840088577e-09
flicker_FM_t0073_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,73,2026201072,2,3.1420799801286848e-09
flicker_FM_t0073_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,73,2026201072,4,2.992663554480415e-09
flicker_FM_t0073_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,73,2026201072,8,2.9973509653884492e-09
flicker_FM_t0073_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,73,2026201072,16,3.7304805662195265e-09
flicker_FM_t0073_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,73,2026201072,32,3.2462774054607433e-09
flicker_FM_t0074_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,74,2026201073,1,3.1695311940768114e-09
flicker_FM_t0074_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,74,2026201073,2,2.8128867637579413e-09
flicker_FM_t0074_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,74,2026201073,4,2.4077895972544803e-09
flicker_FM_t0074_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,74,2026201073,8,2.23533132960581e-09
flicker_FM_t0074_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,74,2026201073,16,2.2595719540455167e-09
flicker_FM_t0074_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,74,2026201073,32,3.887830682354109e-09
flicker_FM_t0075_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,75,2026201074,1,2.8856411448651406e-09
flicker_FM_t0075_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,75,2026201074,2,2.992671065920718e-09
flicker_FM_t0075_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,75,2026201074,4,2.70948169412926e-09
flicker_FM_t0075_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,75,2026201074,8,2.4262428041506527e-09
flicker_FM_t0075_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,75,2026201074,16,1.3627160673067224e-09
flicker_FM_t0075_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,75,2026201074,32,1.70293208488692e-09
flicker_FM_t0076_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,76,2026201075,1,2.8146379055773884e-09
flicker_FM_t0076_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,76,2026201075,2,2.3403417266597763e-09
flicker_FM_t0076_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,76,2026201075,4,2.5117128673176038e-09
flicker_FM_t0076_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,76,2026201075,8,2.901380000909349e-09
flicker_FM_t0076_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,76,2026201075,16,3.3892848059692293e-09
flicker_FM_t0076_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,76,2026201075,32,1.8540587931455785e-09
flicker_FM_t0077_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,77,2026201076,1,2.9905680253055383e-09
flicker_FM_t0077_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,77,2026201076,2,2.7664479382214434e-09
flicker_FM_t0077_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,77,2026201076,4,2.774323573177867e-09
flicker_FM_t0077_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,77,2026201076,8,2.928541397026001e-09
flicker_FM_t0077_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,77,2026201076,16,3.099512074455465e-09
flicker_FM_t0077_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,77,2026201076,32,2.8918835579430763e-09
flicker_FM_t0078_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,78,2026201077,1,3.148613438079285e-09
flicker_FM_t0078_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,78,2026201077,2,2.8557792788184403e-09
flicker_FM_t0078_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,78,2026201077,4,2.7898086657609946e-09
flicker_FM_t0078_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,78,2026201077,8,2.6516093277719557e-09
flicker_FM_t0078_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,78,2026201077,16,3.168832815583946e-09
flicker_FM_t0078_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,78,2026201077,32,4.076405783613279e-09
flicker_FM_t0079_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,79,2026201078,1,3.001222890580275e-09
flicker_FM_t0079_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,79,2026201078,2,2.6841766415430025e-09
flicker_FM_t0079_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,79,2026201078,4,2.3969307828277356e-09
flicker_FM_t0079_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,79,2026201078,8,1.8774154840391383e-09
flicker_FM_t0079_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,79,2026201078,16,1.4905894770408386e-09
flicker_FM_t0079_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,79,2026201078,32,1.8027235629515902e-09
flicker_FM_t0080_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,80,2026201079,1,3.0162640156720486e-09
flicker_FM_t0080_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,80,2026201079,2,2.8705162317614307e-09
flicker_FM_t0080_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,80,2026201079,4,2.9464884787851795e-09
flicker_FM_t0080_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,80,2026201079,8,2.6280652715858837e-09
flicker_FM_t0080_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,80,2026201079,16,2.3941696564273936e-09
flicker_FM_t0080_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,80,2026201079,32,1.8673258225579365e-09
flicker_FM_t0081_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,81,2026201080,1,3.1796496371488006e-09
flicker_FM_t0081_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,81,2026201080,2,2.8348028634640356e-09
flicker_FM_t0081_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,81,2026201080,4,2.622981537114193e-09
flicker_FM_t0081_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,81,2026201080,8,2.5545876887849976e-09
flicker_FM_t0081_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,81,2026201080,16,2.474002634671199e-09
flicker_FM_t0081_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,81,2026201080,32,1.8307592876881581e-09
flicker_FM_t0082_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,82,2026201081,1,2.983585361313004e-09
flicker_FM_t0082_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,82,2026201081,2,3.333184437519386e-09
flicker_FM_t0082_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,82,2026201081,4,3.1053875571711768e-09
flicker_FM_t0082_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,82,2026201081,8,2.715657233731213e-09
flicker_FM_t0082_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,82,2026201081,16,2.697398899976639e-09
flicker_FM_t0082_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,82,2026201081,32,8.89234872879319e-10
flicker_FM_t0083_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,83,2026201082,1,3.2525280365447393e-09
flicker_FM_t0083_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,83,2026201082,2,3.058103064010457e-09
flicker_FM_t0083_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,83,2026201082,4,2.771394843115109e-09
flicker_FM_t0083_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,83,2026201082,8,2.9729288764852103e-09
flicker_FM_t0083_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,83,2026201082,16,2.8235032818212136e-09
flicker_FM_t0083_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,83,2026201082,32,2.0439627207972464e-09
flicker_FM_t0084_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,84,2026201083,1,2.8344352318473164e-09
flicker_FM_t0084_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,84,2026201083,2,2.9139793099776623e-09
flicker_FM_t0084_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,84,2026201083,4,2.8893405102657478e-09
flicker_FM_t0084_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,84,2026201083,8,2.890016605136238e-09
flicker_FM_t0084_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,84,2026201083,16,3.788444714062391e-09
flicker_FM_t0084_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,84,2026201083,32,4.320838877737429e-09
flicker_FM_t0085_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,85,2026201084,1,3.0431530966473976e-09
flicker_FM_t0085_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,85,2026201084,2,2.7651045246150948e-09
flicker_FM_t0085_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,85,2026201084,4,2.501628614690008e-09
flicker_FM_t0085_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,85,2026201084,8,2.4257110615365182e-09
flicker_FM_t0085_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,85,2026201084,16,2.633840647235867e-09
flicker_FM_t0085_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,85,2026201084,32,1.3087831852913526e-09
flicker_FM_t0086_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,86,2026201085,1,3.173277989795203e-09
flicker_FM_t0086_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,86,2026201085,2,2.901231339471224e-09
flicker_FM_t0086_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,86,2026201085,4,2.762926790852911e-09
flicker_FM_t0086_f28000000_s3e-09,flicker_FM,28000000.0,3e-09,86,2026201085,8,3.3445755902970137e-09
