noise_type,f_carrier_hz,sigma_y_ref,n,descriptor,mean,std,median,p05,p25,p75,p95
flicker_FM,10000000.0,3e-09,500,fitted_constant_hz,0.0010729626654196686,0.04735954534006945,0.0006565412365167023,-0.07228529145766267,-0.032555751304635255,0.03294714974865562,0.07538156564392717
flicker_FM,10000000.0,3e-09,500,fitted_linear_coefficient,-0.0021502015331372262,0.034905196612305,-0.0008888556542080862,-0.06133065891295417,-0.025294559804293768,0.021072041086702818,0.05048187299460961
flicker_FM,10000000.0,1e-08,500,frequency_rms_hz,0.224670696021764,0.06603360936043098,0.20722749773369648,0.147823491367356,0.1797311784137106,0.2568217338027953,0.35931664814635556
flicker_FM,10000000.0,1e-08,500,max_abs_frequency_hz,0.5475390642005378,0.12125516946101905,0.5309580375398726,0.3785927729003225,0.46400217395122273,0.6197952921633354,0.7590356576720134
flicker_FM,10000000.0,1e-08,500,peak_to_peak_hz,0.8344691606928863,0.12763774766498087,0.8256300930574557,0.6414813391187839,0.7423971251999625,0.9147965107178596,1.0519815299334272
flicker_FM,10000000.0,1e-08,500,residual_frequency_rms_hz,0.15819317146955827,0.01999035042628207,0.1572682286521768,0.12923343655712835,0.14316205819444258,0.17127920312989844,0.19179281941005513
flicker_FM,10000000.0,1e-08,500,residual_max_abs_frequency_hz,0.4244006234890418,0.06882776372199347,0.4151340446226749,0.3253711804321237,0.37520047398827416,0.4692944098706583,0.5502580166541221
flicker_FM,10000000.0,1e-08,500,residual_peak_to_peak_hz,0.7822377589268485,0.11287324697073227,0.7717486354386764,0.6087041697760279,0.7035953872501399,0.8535143594290725,0.9820264362193127
flicker_FM,10000000.0,1e-08,500,max_abs_phase_rad,14.367762365434418,5.1831578181516225,13.734353386931538,7.089093010761234,10.51756288198656,17.638958987593945,23.628434002636855
flicker_FM,10000000.0,1e-08,500,phase_rms_rad,7.123843169673136,3.0171845667267014,6.708122469424277,3.106148287070158,4.868975690605187,8.831856129274058,12.8370647440305
flicker_FM,10000000.0,1e-08,500,fitted_constant_hz,0.003576542218065562,0.1578651511335648,0.00218847078838901,-0.24095097152554226,-0.10851917101545086,0.10982383249551868,0.2512718854797572
flicker_FM,10000000.0,1e-08,500,fitted_linear_coefficient,-0.007167338443790753,0.11635065537434996,-0.0029628521806936265,-0.20443552970984716,-0.08431519934764589,0.07024013695567603,0.16827290998203204
flicker_FM,14000000.0,1e-10,500,frequency_rms_hz,0.0031453897443046966,0.0009244705310460339,0.002901184968271751,0.0020695288791429843,0.002516236497791949,0.0035955042732391355,0.00503043307404898
flicker_FM,14000000.0,1e-10,500,max_abs_frequency_hz,0.00766554689880753,0.0016975723724542667,0.007433412525558217,0.005300298820604515,0.006496030435317119,0.008677134090286696,0.010626499207408189
flicker_FM,14000000.0,1e-10,500,peak_to_peak_hz,0.011682568249700409,0.0017869284673097323,0.011558821302804383,0.008980738747662975,0.010393559752799476,0.012807151150050038,0.014727741419067982
flicker_FM,14000000.0,1e-10,500,residual_frequency_rms_hz,0.002214704400573816,0.000279864905967949,0.0022017552011304757,0.0018092681117997972,0.0020042688147221964,0.0023979088438185786,0.002685099471740772
flicker_FM,14000000.0,1e-10,500,residual_max_abs_frequency_hz,0.005941608728846586,0.0009635886921079085,0.0058118766247174485,0.0045551965260497325,0.0052528066358358385,0.006570121738189216,0.00770361223315771
flicker_FM,14000000.0,1e-10,500,residual_peak_to_peak_hz,0.01095132862497588,0.0015802254575902521,0.010804480896141474,0.008521858376864392,0.00985033542150196,0.011949201032007015,0.013748370107070376
flicker_FM,14000000.0,1e-10,500,max_abs_phase_rad,0.20114867311608192,0.07256420945412273,0.19228094741704166,0.09924730215065705,0.14724588034781178,0.24694542582631532,0.33079807603691574
flicker_FM,14000000.0,1e-10,500,phase_rms_rad,0.09973380437542391,0.04224058393417382,0.09391371457193987,0.04348607601898221,0.06816565966847264,0.1236459858098369,0.17971890641642707
flicker_FM,14000000.0,1e-10,500,fitted_constant_hz,5.007159105291784e-05,0.0022101121158699076,3.063859103744614e-05,-0.0033733136013575924,-0.0015192683942163122,0.0015375336549372618,0.003517806396716601
flicker_FM,14000000.0,1e-10,500,fitted_linear_coefficient,-0.00010034273821307054,0.0016289091752408997,-4.147993052971066e-05,-0.002862097415937861,-0.001180412790867043,0.0009833619173794648,0.002355820739748449
flicker_FM,14000000.0,3e-10,500,frequency_rms_hz,0.009436169232914087,0.002773411593138102,0.008703554904815253,0.006208586637428953,0.007548709493375844,0.010786512819717407,0.015091299222146935
flicker_FM,14000000.0,3e-10,500,max_abs_frequency_hz,0.02299664069642259,0.005092717117362799,0.022300237576674653,0.015900896461813547,0.019488091305951354,0.026031402270860086,0.03187949762222456
flicker_FM,14000000.0,3e-10,500,peak_to_peak_hz,0.03504770474910123,0.0053607854019291955,0.03467646390841314,0.026942216242988926,0.031180679258398424,0.038421453450150106,0.044183224257203946
flicker_FM,14000000.0,3e-10,500,residual_frequency_rms_hz,0.006644113201721449,0.000839594717903847,0.006605265603391426,0.005427804335399391,0.006012806444166589,0.0071937265314557354,0.008055298415222316
flicker_FM,14000000.0,3e-10,500,residual_max_abs_frequency_hz,0.017824826186539754,0.0028907660763237255,0.017435629874152345,0.0136655895781492,0.015758419907507513,0.01971036521456765,0.023110836699473135
flicker_FM,14000000.0,3e-10,500,residual_peak_to_peak_hz,0.03285398587492764,0.004740676372770756,0.032413442688424415,0.025565575130593175,0.029551006264505873,0.035847603096021044,0.04124511032121113
flicker_FM,14000000.0,3e-10,500,max_abs_phase_rad,0.6034460193482455,0.21769262836236813,0.576842842251124,0.29774190645197207,0.4417376410434353,0.7408362774789454,0.9923942281107473
flicker_FM,14000000.0,3e-10,500,phase_rms_rad,0.29920141312627174,0.12672175180252146,0.28174114371581965,0.13045822805694643,0.20449697900541788,0.3709379574295104,0.5391567192492813
flicker_FM,14000000.0,3e-10,500,fitted_constant_hz,0.00015021477315875368,0.006630336347609722,9.191577311233835e-05,-0.010119940804072775,-0.004557805182648936,0.004612600964811785,0.010553419190149804
flicker_FM,14000000.0,3e-10,500,fitted_linear_coefficient,-0.0003010282146392117,0.004886727525722699,-0.00012443979158913214,-0.008586292247813581,-0.003541238372601127,0.002950085752138394,0.007067462219245346
flicker_FM,14000000.0,1e-09,500,frequency_rms_hz,0.03145389744304696,0.009244705310460339,0.029011849682717507,0.02069528879142984,0.025162364977919488,0.035955042732391355,0.05030433074048979
flicker_FM,14000000.0,1e-09,500,max_abs_frequency_hz,0.07665546898807528,0.016975723724542667,0.07433412525558217,0.053002988206045154,0.06496030435317118,0.08677134090286695,0.10626499207408188
flicker_FM,14000000.0,1e-09,500,peak_to_peak_hz,0.11682568249700409,0.017869284673097324,0.11558821302804381,0.08980738747662975,0.10393559752799475,0.12807151150050036,0.1472774141906798
flicker_FM,14000000.0,1e-09,500,residual_frequency_rms_hz,0.022147044005738165,0.00279864905967949,0.022017552011304755,0.018092681117997972,0.02004268814722196,0.023979088438185785,0.02685099471740772
flicker_FM,14000000.0,1e-09,500,residual_max_abs_frequency_hz,0.05941608728846585,0.009635886921079084,0.05811876624717448,0.04555196526049733,0.052528066358358376,0.06570121738189216,0.0770361223315771
flicker_FM,14000000.0,1e-09,500,residual_peak_to_peak_hz,0.10951328624975878,0.015802254575902522,0.10804480896141473,0.08521858376864391,0.0985033542150196,0.11949201032007016,0.13748370107070376
flicker_FM,14000000.0,1e-09,500,max_abs_phase_rad,2.0114867311608187,0.7256420945412273,1.922809474170418,0.9924730215065759,1.4724588034781187,2.469454258263153,3.3079807603691567
flicker_FM,14000000.0,1e-09,500,phase_rms_rad,0.9973380437542392,0.42240583934173814,0.9391371457193989,0.4348607601898218,0.6816565966847262,1.2364598580983683,1.7971890641642705
flicker_FM,14000000.0,1e-09,500,fitted_constant_hz,0.0005007159105291792,0.022101121158699076,0.00030638591037445903,-0.03373313601357592,-0.015192683942163119,0.015375336549372613,0.03517806396716601
flicker_FM,14000000.0,1e-09,500,fitted_linear_coefficient,-0.0010034273821307054,0.016289091752408995,-0.0004147993052971077,-0.028620974159378608,-0.011804127908670425,0.009833619173794647,0.023558207397484484
flicker_FM,14000000.0,3e-09,500,frequency_rms_hz,0.09436169232914089,0.02773411593138102,0.08703554904815253,0.06208586637428953,0.07548709493375846,0.10786512819717406,0.15091299222146937
flicker_FM,14000000.0,3e-09,500,max_abs_frequency_hz,0.22996640696422588,0.050927171173628,0.22300237576674653,0.15900896461813546,0.19488091305951358,0.2603140227086009,0.3187949762222457
flicker_FM,14000000.0,3e-09,500,peak_to_peak_hz,0.3504770474910123,0.053607854019291974,0.3467646390841314,0.26942216242988926,0.31180679258398425,0.3842145345015011,0.4418322425720394
flicker_FM,14000000.0,3e-09,500,residual_frequency_rms_hz,0.06644113201721447,0.008395947179038469,0.06605265603391425,0.05427804335399392,0.06012806444166589,0.07193726531455737,0.08055298415222317
flicker_FM,14000000.0,3e-09,500,residual_max_abs_frequency_hz,0.17824826186539752,0.028907660763237253,0.17435629874152345,0.136655895781492,0.15758419907507515,0.1971036521456765,0.2311083669947313
flicker_FM,14000000.0,3e-09,500,residual_peak_to_peak_hz,0.3285398587492764,0.047406763727707565,0.3241344268842442,0.25565575130593177,0.2955100626450588,0.35847603096021047,0.4124511032121113
flicker_FM,14000000.0,3e-09,500,max_abs_phase_rad,6.034460193482457,2.1769262836236822,5.768428422511242,2.9774190645197205,4.417376410434361,7.408362774789456,9.923942281107466
flicker_FM,14000000.0,3e-09,500,phase_rms_rad,2.9920141312627178,1.2672175180252148,2.8174114371581975,1.3045822805694642,2.044969790054179,3.7093795742951077,5.391567192492813
flicker_FM,14000000.0,3e-09,500,fitted_constant_hz,0.0015021477315875355,0.06630336347609722,0.0009191577311233836,-0.10119940804072775,-0.04557805182648937,0.04612600964811785,0.10553419190149806
flicker_FM,14000000.0,3e-09,500,fitted_linear_coefficient,-0.0030102821463921167,0.04886727525722699,-0.001244397915891322,-0.08586292247813583,-0.035412383726011284,0.029500857521383945,0.07067462219245345
flicker_FM,14000000.0,1e-08,500,frequency_rms_hz,0.3145389744304696,0.09244705310460337,0.29011849682717505,0.20695288791429842,0.2516236497791948,0.35955042732391346,0.5030433074048979
flicker_FM,14000000.0,1e-08,500,max_abs_frequency_hz,0.7665546898807528,0.16975723724542666,0.7433412525558216,0.5300298820604515,0.6496030435317118,0.8677134090286693,1.0626499207408189
flicker_FM,14000000.0,1e-08,500,peak_to_peak_hz,1.1682568249700407,0.17869284673097321,1.155882130280438,0.8980738747662974,1.0393559752799475,1.2807151150050033,1.472774141906798
flicker_FM,14000000.0,1e-08,500,residual_frequency_rms_hz,0.22147044005738162,0.027986490596794894,0.22017552011304753,0.1809268111799797,0.2004268814722196,0.2397908843818578,0.26850994717407717
flicker_FM,14000000.0,1e-08,500,residual_max_abs_frequency_hz,0.5941608728846584,0.09635886921079083,0.5811876624717449,0.4555196526049733,0.5252806635835837,0.6570121738189216,0.770361223315771
flicker_FM,14000000.0,1e-08,500,residual_peak_to_peak_hz,1.0951328624975878,0.1580225457590252,1.080448089614147,0.8521858376864391,0.9850335421501959,1.1949201032007015,1.3748370107070373
flicker_FM,14000000.0,1e-08,500,max_abs_phase_rad,20.114867311608183,7.256420945412272,19.228094741704165,9.9247302150657,14.724588034781192,24.694542582631527,33.079807603691584
flicker_FM,14000000.0,1e-08,500,phase_rms_rad,9.97338043754239,4.224058393417382,9.391371457193992,4.348607601898215,6.816565966847261,12.364598580983685,17.97189064164269
flicker_FM,14000000.0,1e-08,500,fitted_constant_hz,0.0050071591052917854,0.22101121158699072,0.003063859103744606,-0.33733136013575904,-0.1519268394216312,0.15375336549372615,0.35178063967166007
flicker_FM,14000000.0,1e-08,500,fitted_linear_coefficient,-0.010034273821307053,0.16289091752408996,-0.004147993052971076,-0.2862097415937861,-0.11804127908670427,0.09833619173794646,0.23558207397484485
flicker_FM,28000000.0,1e-10,500,frequency_rms_hz,0.006290779488609393,0.0018489410620920678,0.005802369936543502,0.0041390577582859685,0.005032472995583898,0.007191008546478271,0.01006086614809796
flicker_FM,28000000.0,1e-10,500,max_abs_frequency_hz,0.01533109379761506,0.0033951447449085334,0.014866825051116434,0.01060059764120903,0.012992060870634238,0.017354268180573392,0.021252998414816378
flicker_FM,28000000.0,1e-10,500,peak_to_peak_hz,0.023365136499400817,0.0035738569346194645,0.023117642605608765,0.01796147749532595,0.02078711950559895,0.025614302300100075,0.029455482838135965
flicker_FM,28000000.0,1e-10,500,residual_frequency_rms_hz,0.004429408801147632,0.000559729811935898,0.004403510402260951,0.0036185362235995945,0.004008537629444393,0.004795817687637157,0.005370198943481544
flicker_FM,28000000.0,1e-10,500,residual_max_abs_frequency_hz,0.011883217457693171,0.001927177384215817,0.011623753249434897,0.009110393052099465,0.010505613271671677,0.013140243476378433,0.01540722446631542
flicker_FM,28000000.0,1e-10,500,residual_peak_to_peak_hz,0.02190265724995176,0.0031604509151805043,0.021608961792282947,0.017043716753728785,0.01970067084300392,0.02389840206401403,0.027496740214140752
flicker_FM,28000000.0,1e-10,500,max_abs_phase_rad,0.40229734623216384,0.14512841890824546,0.3845618948340833,0.1984946043013141,0.29449176069562355,0.49389085165263064,0.6615961520738315
flicker_FM,28000000.0,1e-10,500,phase_rms_rad,0.19946760875084782,0.08448116786834764,0.18782742914387973,0.08697215203796442,0.13633131933694528,0.2472919716196738,0.35943781283285414
flicker_FM,28000000.0,1e-10,500,fitted_constant_hz,0.00010014318210583568,0.004420224231739815,6.127718207489228e-05,-0.006746627202715185,-0.0030385367884326244,0.0030750673098745235,0.007035612793433202
flicker_FM,28000000.0,1e-10,500,fitted_linear_coefficient,-0.00020068547642614109,0.0032578183504817994,-8.295986105942132e-05,-0.005724194831875722,-0.002360825581734086,0.0019667238347589296,0.004711641479496898
flicker_FM,28000000.0,3e-10,500,frequency_rms_hz,0.018872338465828174,0.005546823186276204,0.017407109809630505,0.012417173274857906,0.015097418986751689,0.021573025639434813,0.03018259844429387
flicker_FM,28000000.0,3e-10,500,max_abs_frequency_hz,0.04599328139284518,0.010185434234725598,0.044600475153349306,0.031801792923627094,0.03897618261190271,0.05206280454172017,0.06375899524444913
flicker_FM,28000000.0,3e-10,500,peak_to_peak_hz,0.07009540949820246,0.010721570803858391,0.06935292781682628,0.05388443248597785,0.06236135851679685,0.07684290690030021,0.08836644851440789
flicker_FM,28000000.0,3e-10,500,residual_frequency_rms_hz,0.013288226403442897,0.001679189435807694,0.013210531206782852,0.010855608670798782,0.012025612888333178,0.014387453062911471,0.01611059683044463
flicker_FM,28000000.0,3e-10,500,residual_max_abs_frequency_hz,0.03564965237307951,0.005781532152647451,0.03487125974830469,0.0273311791562984,0.031516839815015026,0.0394207304291353,0.04622167339894627
flicker_FM,28000000.0,3e-10,500,residual_peak_to_peak_hz,0.06570797174985528,0.009481352745541512,0.06482688537684883,0.05113115026118635,0.059102012529011747,0.07169520619204209,0.08249022064242226
flicker_FM,28000000.0,3e-10,500,max_abs_phase_rad,1.206892038696491,0.43538525672473627,1.153685684502248,0.5954838129039441,0.8834752820868707,1.4816725549578909,1.9847884562214946
flicker_FM,28000000.0,3e-10,500,phase_rms_rad,0.5984028262525435,0.2534435036050429,0.5634822874316393,0.26091645611389286,0.40899395801083577,0.7418759148590208,1.0783134384985626
flicker_FM,28000000.0,3e-10,500,fitted_constant_hz,0.00030042954631750735,0.013260672695219444,0.0001838315462246767,-0.02023988160814555,-0.009115610365297871,0.00922520192962357,0.021106838380299607
flicker_FM,28000000.0,3e-10,500,fitted_linear_coefficient,-0.0006020564292784234,0.009773455051445399,-0.0002488795831782643,-0.017172584495627162,-0.007082476745202254,0.005900171504276788,0.014134924438490692
flicker_FM,28000000.0,1e-09,500,frequency_rms_hz,0.06290779488609392,0.018489410620920677,0.058023699365435014,0.04139057758285968,0.050324729955838976,0.07191008546478271,0.10060866148097958
flicker_FM,28000000.0,1e-09,500,max_abs_frequency_hz,0.15331093797615056,0.033951447449085334,0.14866825051116433,0.10600597641209031,0.12992060870634237,0.1735426818057339,0.21252998414816376
flicker_FM,28000000.0,1e-09,500,peak_to_peak_hz,0.23365136499400818,0.03573856934619465,0.23117642605608762,0.1796147749532595,0.2078711950559895,0.2561430230010007,0.2945548283813596
flicker_FM,28000000.0,1e-09,500,residual_frequency_rms_hz,0.04429408801147633,0.00559729811935898,0.04403510402260951,0.036185362235995944,0.04008537629444392,0.04795817687637157,0.05370198943481544
flicker_FM,28000000.0,1e-09,500,residual_max_abs_frequency_hz,0.1188321745769317,0.01927177384215817,0.11623753249434896,0.09110393052099466,0.10505613271671675,0.13140243476378433,0.1540722446631542
flicker_FM,28000000.0,1e-09,500,residual_peak_to_peak_hz,0.21902657249951757,0.031604509151805044,0.21608961792282946,0.17043716753728783,0.1970067084300392,0.23898402064014032,0.2749674021414075
flicker_FM,28000000.0,1e-09,500,max_abs_phase_rad,4.022973462321637,1.4512841890824546,3.845618948340836,1.9849460430131518,2.9449176069562375,4.938908516526306,6.615961520738313
flicker_FM,28000000.0,1e-09,500,phase_rms_rad,1.9946760875084784,0.8448116786834763,1.8782742914387978,0.8697215203796436,1.3633131933694524,2.4729197161967367,3.594378128328541
flicker_FM,28000000.0,1e-09,500,fitted_constant_hz,0.0010014318210583583,0.04420224231739815,0.0006127718207489181,-0.06746627202715184,-0.030385367884326237,0.030750673098745226,0.07035612793433202
flicker_FM,28000000.0,1e-09,500,fitted_linear_coefficient,-0.002006854764261411,0.03257818350481799,-0.0008295986105942153,-0.057241948318757216,-0.02360825581734085,0.019667238347589294,0.04711641479496897
flicker_FM,28000000.0,3e-09,500,frequency_rms_hz,0.18872338465828178,0.05546823186276204,0.17407109809630505,0.12417173274857907,0.15097418986751693,0.21573025639434812,0.30182598444293873
flicker_FM,28000000.0,3e-09,500,max_abs_frequency_hz,0.45993281392845176,0.101854342347256,0.44600475153349306,0.3180179292362709,0.38976182611902715,0.5206280454172018,0.6375899524444913
flicker_FM,28000000.0,3e-09,500,peak_to_peak_hz,0.7009540949820245,0.10721570803858395,0.6935292781682628,0.5388443248597785,0.6236135851679685,0.7684290690030022,0.8836644851440788
flicker_FM,28000000.0,3e-09,500,residual_frequency_rms_hz,0.13288226403442893,0.016791894358076938,0.1321053120678285,0.10855608670798784,0.12025612888333179,0.14387453062911473,0.16110596830444635
flicker_FM,28000000.0,3e-09,500,residual_max_abs_frequency_hz,0.35649652373079505,0.057815321526474506,0.3487125974830469,0.273311791562984,0.3151683981501503,0.394207304291353,0.4622167339894626
flicker_FM,28000000.0,3e-09,500,residual_peak_to_peak_hz,0.6570797174985528,0.09481352745541513,0.6482688537684884,0.5113115026118635,0.5910201252901176,0.7169520619204209,0.8249022064242226
flicker_FM,28000000.0,3e-09,500,max_abs_phase_rad,12.068920386964914,4.3538525672473645,11.536856845022484,5.954838129039441,8.834752820868722,14.816725549578912,19.847884562214933
flicker_FM,28000000.0,3e-09,500,phase_rms_rad,5.9840282625254355,2.5344350360504295,5.634822874316395,2.6091645611389285,4.089939580108358,7.418759148590215,10.783134384985626
flicker_FM,28000000.0,3e-09,500,fitted_constant_hz,0.003004295463175071,0.13260672695219444,0.0018383154622467672,-0.2023988160814555,-0.09115610365297874,0.0922520192962357,0.2110683838029961
flicker_FM,28000000.0,3e-09,500,fitted_linear_coefficient,-0.0060205642927842334,0.09773455051445398,-0.002488795831782644,-0.17172584495627166,-0.07082476745202257,0.05900171504276789,0.1413492443849069
flicker_FM,28000000.0,1e-08,500,frequency_rms_hz,0.6290779488609392,0.18489410620920674,0.5802369936543501,0.41390577582859683,0.5032472995583896,0.7191008546478269,1.0060866148097958
flicker_FM,28000000.0,1e-08,500,max_abs_frequency_hz,1.5331093797615056,0.3395144744908533,1.4866825051116432,1.060059764120903,1.2992060870634237,1.7354268180573387,2.1252998414816378
flicker_FM,28000000.0,1e-08,500,peak_to_peak_hz,2.3365136499400814,0.35738569346194643,2.311764260560876,1.7961477495325948,2.078711950559895,2.5614302300100067,2.945548283813596
flicker_FM,28000000.0,1e-08,500,residual_frequency_rms_hz,0.44294088011476324,0.05597298119358979,0.44035104022609506,0.3618536223599594,0.4008537629444392,0.4795817687637156,0.5370198943481543
flicker_FM,28000000.0,1e-08,500,residual_max_abs_frequency_hz,1.1883217457693167,0.19271773842158166,1.1623753249434898,0.9110393052099466,1.0505613271671674,1.3140243476378433,1.540722446631542
flicker_FM,28000000.0,1e-08,500,residual_peak_to_peak_hz,2.1902657249951756,0.3160450915180504,2.160896179228294,1.7043716753728781,1.9700670843003918,2.389840206401403,2.7496740214140747
flicker_FM,28000000.0,1e-08,500,max_abs_phase_rad,40.229734623216366,14.512841890824545,38.45618948340833,19.8494604301314,29.449176069562384,49.389085165263054,66.15961520738317
flicker_FM,28000000.0,1e-08,500,phase_rms_rad,19.94676087508478,8.448116786834763,18.782742914387985,8.69721520379643,13.633131933694521,24.72919716196737,35.94378128328538
flicker_FM,28000000.0,1e-08,500,fitted_constant_hz,0.010014318210583571,0.44202242317398144,0.006127718207489212,-0.6746627202715181,-0.3038536788432624,0.3075067309874523,0.7035612793433201
flicker_FM,28000000.0,1e-08,500,fitted_linear_coefficient,-0.020068547642614107,0.3257818350481799,-0.008295986105942153,-0.5724194831875722,-0.23608255817340854,0.19667238347589291,0.4711641479496897
random_walk_FM,7000000.0,1e-10,500,frequency_rms_hz,0.006515912347365912,0.0035863698546946426,0.005603646852439319,0.0024319376197638517,0.003874606280058546,0.008441024505469808,0.01337539383525247
random_walk_FM,7000000.0,1e-10,500,max_abs_frequency_hz,0.012618646296434182,0.005425269637813112,0.01162242936837321,0.0057359311842063885,0.008543776956659147,0.01563257810655861,0.02315121692336835
random_walk_FM,7000000.0,1e-10,500,peak_to_peak_hz,0.015683129227127366,0.005133539866048957,0.01497332783205529,0.008727630740180478,0.011961875096725492,0.018610608772437386,0.02552737918496309
random_walk_FM,7000000.0,1e-10,500,residual_frequency_rms_hz,0.002563386410198482,0.000735683267447919,0.002474924406295484,0.0015929039044603472,0.0020012144237883858,0.002999460565826169,0.003832061330510174
random_walk_FM,7000000.0,1e-10,500,residual_max_abs_frequency_hz,0.006217204887305368,0.0016191977604214343,0.005941610889012651,0.004020566882291583,0.00512101345670253,0.007084924758977389,0.009069996336673096
random_walk_FM,7000000.0,1e-10,500,residual_peak_to_peak_hz,0.011220016356551624,0.0027055141024213574,0.010937117007349501,0.007519006032302825,0.009340658749559246,0.012630140418135507,0.016154075178841265
random_walk_FM,7000000.0,1e-10,500,max_abs_phase_rad,0.33668184100365955,0.14614325999662425,0.31817622769829673,0.13540362728143507,0.23220305693184293,0.42274732082394906,0.6008744134968332
random_walk_FM,7000000.0,1e-10,500,phase_rms_rad,0.1854661302303499,0.09257747887635898,0.16788832316843455,0.06880174267133302,0.11576620897695147,0.23731823158048937,0.3452344465664233
random_walk_FM,7000000.0,1e-10,500,fitted_constant_hz,9.063075534874332e-05,0.006065367454548735,-0.00026972445625666206,-0.009543142876006891,-0.0036425659006162486,0.004478312882087377,0.00972550137416173
random_walk_FM,7000000.0,1e-10,500,fitted_linear_coefficient,0.00018140693706935435,0.005956731736692358,-0.00013659486934639964,-0.009169117557720539,-0.0039949608052207005,0.004388219980175229,0.0104882554387819
random_walk_FM,7000000.0,3e-10,500,frequency_rms_hz,0.019547737042097734,0.010759109564083928,0.016810940557317956,0.007295812859291556,0.011623818840175637,0.02532307351640942,0.04012618150575741
random_walk_FM,7000000.0,3e-10,500,max_abs_frequency_hz,0.03785593888930254,0.016275808913439337,0.03486728810511963,0.017207793552619168,0.025631330869977438,0.04689773431967583,0.06945365077010505
random_walk_FM,7000000.0,3e-10,500,peak_to_peak_hz,0.04704938768138209,0.015400619598146868,0.04491998349616587,0.026182892220541435,0.03588562529017648,0.05583182631731217,0.07658213755488927
random_walk_FM,7000000.0,3e-10,500,residual_frequency_rms_hz,0.007690159230595447,0.002207049802343757,0.007424773218886453,0.004778711713381042,0.006003643271365157,0.008998381697478509,0.011496183991530521
random_walk_FM,7000000.0,3e-10,500,residual_max_abs_frequency_hz,0.0186516146619161,0.004857593281264303,0.01782483266703795,0.012061700646874753,0.01536304037010759,0.021254774276932162,0.027209989010019295
random_walk_FM,7000000.0,3e-10,500,residual_peak_to_peak_hz,0.033660049069654877,0.008116542307264073,0.0328113510220485,0.022557018096908486,0.02802197624867774,0.03789042125440652,0.0484622255365238
random_walk_FM,7000000.0,3e-10,500,max_abs_phase_rad,1.0100455230109788,0.43842977998987276,0.9545286830948889,0.40621088184430565,0.6966091707955289,1.2682419624718468,1.802623240490499
random_walk_FM,7000000.0,3e-10,500,phase_rms_rad,0.5563983906910497,0.277732436629077,0.5036649695053046,0.20640522801400052,0.34729862693085434,0.7119546947414676,1.0357033396992696
random_walk_FM,7000000.0,3e-10,500,fitted_constant_hz,0.00027189226604623005,0.018196102363646206,-0.0008091733687699865,-0.028629428628020686,-0.010927697701848744,0.013434938646262131,0.02917650412248518
random_walk_FM,7000000.0,3e-10,500,fitted_linear_coefficient,0.000544220811208063,0.017870195210077076,-0.00040978460803919924,-0.02750735267316162,-0.011984882415662104,0.013164659940525687,0.031464766316345705
random_walk_FM,7000000.0,1e-09,500,frequency_rms_hz,0.06515912347365913,0.03586369854694643,0.05603646852439319,0.02431937619763852,0.038746062800585464,0.08441024505469809,0.13375393835252472
random_walk_FM,7000000.0,1e-09,500,max_abs_frequency_hz,0.12618646296434186,0.05425269637813113,0.1162242936837321,0.057359311842063894,0.08543776956659148,0.15632578106558612,0.23151216923368353
random_walk_FM,7000000.0,1e-09,500,peak_to_peak_hz,0.15683129227127363,0.05133539866048957,0.14973327832055291,0.08727630740180478,0.11961875096725491,0.1861060877243739,0.2552737918496309
random_walk_FM,7000000.0,1e-09,500,residual_frequency_rms_hz,0.025633864101984823,0.00735683267447919,0.024749244062954846,0.015929039044603476,0.020012144237883858,0.029994605658261696,0.03832061330510173
random_walk_FM,7000000.0,1e-09,500,residual_max_abs_frequency_hz,0.062172048873053685,0.01619197760421434,0.05941610889012651,0.04020566882291584,0.051210134567025306,0.0708492475897739,0.09069996336673102
random_walk_FM,7000000.0,1e-09,500,residual_peak_to_peak_hz,0.11220016356551625,0.027055141024213577,0.109371170073495,0.07519006032302829,0.09340658749559247,0.1263014041813551,0.1615407517884127
random_walk_FM,7000000.0,1e-09,500,max_abs_phase_rad,3.366818410036596,1.4614325999662425,3.181762276982961,1.3540362728143487,2.3220305693184295,4.2274732082394895,6.008744134968337
random_walk_FM,7000000.0,1e-09,500,phase_rms_rad,1.8546613023034992,0.9257747887635899,1.6788832316843494,0.6880174267133278,1.1576620897695142,2.3731823158048924,3.4523444656642335
random_walk_FM,7000000.0,1e-09,500,fitted_constant_hz,0.0009063075534874343,0.06065367454548735,-0.0026972445625666197,-0.09543142876006892,-0.036425659006162486,0.04478312882087378,0.09725501374161728
random_walk_FM,7000000.0,1e-09,500,fitted_linear_coefficient,0.0018140693706935444,0.05956731736692359,-0.0013659486934639968,-0.09169117557720541,-0.03994960805220703,0.0438821998017523,0.10488255438781902
random_walk_FM,7000000.0,3e-09,500,frequency_rms_hz,0.19547737042097738,0.1075910956408393,0.16810940557317958,0.07295812859291556,0.11623818840175638,0.2532307351640942,0.4012618150575742
random_walk_FM,7000000.0,3e-09,500,max_abs_frequency_hz,0.3785593888930255,0.16275808913439338,0.3486728810511963,0.1720779355261917,0.2563133086997744,0.4689773431967583,0.6945365077010507
random_walk_FM,7000000.0,3e-09,500,peak_to_peak_hz,0.470493876813821,0.1540061959814687,0.4491998349616588,0.26182892220541437,0.35885625290176476,0.5583182631731217,0.7658213755488927
random_walk_FM,7000000.0,3e-09,500,residual_frequency_rms_hz,0.07690159230595446,0.022070498023437572,0.07424773218886453,0.047787117133810425,0.06003643271365157,0.08998381697478508,0.11496183991530522
